代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600075	新疆天业	2.00	4.58	0.09	4.57	4.58	131131	2485	0.44	          0.77	4.50	4.58	4.47	4.49	   581.25	5965.45	  1.17	氯碱	新疆	2.45	4.55	58970	72161	  0.82	0.00	2522	2521	--  	-25.17	          1.50	          0.04	113.81	0.00	   0.00	4219.01	7.61	0.00	0.18	--  	          0.00	--  	0.61	--  	--  	         17.07	         78.20亿	         78.20亿	  0.96	   2574	1	-0.22	-0.01	2.46	2.23	-0.87	17.74	3.62	2.46	6.02	1	    9.88亿	          1.33	         45.24亿	          1.54亿	492.12	--  	1.04	0.66	-- -- 	12	12	11	0.22	2.00	-0.45	1.34	0.00	2.46	20241023	19970617	         17.07	--  	--  	205.17	92.67	          0.07	54.80	36.85	115.26	10.67	64.00	16.46	10.79	0.33	5.73	16.51	77.98	67.78	0.49	0.31	0.50	0.10	0.10	-0.23	43.70	10.35	-12.40	73049.00	         13521	6.19万	101.29	-9.60	          0.88	7.56	1.00	0.00	0.010㈢	          5.22	          0.97	          2.56	          0.61	         45.17	   0.11㈢	         13.08	          0.62	          0.13	3.07	9605	600075	--  	--  	--  	
600076	康欣新材	4.20	2.73	0.11	2.73	2.74	859152	9351	0.37	          6.39	2.65	2.78	2.63	2.62	--  	23390.81	  1.08	其他包装	山东	5.73	2.72	445770	413382	  1.08	0.00	382	6804	--  	-23.57	          1.44	          0.31	255.28	0.00	   0.00	13811.85	78.04	0.00	0.57	--  	          0.04	--  	0.36	--  	--  	         13.45	         36.71亿	         36.71亿	  3.15	   3239	2	1.55	0.37	15.19	24.09	16.17	96.40	1.87	15.19	3.02	9	    8.28亿	         10.38	         22.59亿	          1.48亿	--  	--  	1.22	3.02	KDJ金叉	12	8	11	1.15	6.11	0.38	3.82	-1.80	3.80	20241029	19970526	         13.45	--  	--  	68.94	42.19	          0.95	37.42	41.76	8.69	15.31	17.50	1.38	38.48	1.44	0.02	10.57	4.94	5.08	-1.25	0.00	-1.25	-1.26	-1.25	-1.28	17.16	0.85	-0.39	38429.00	         21537	5.88万	5.17	395.78	          0.87	43.40	7.43	0.00	-0.090㈢	          3.14	          0.79	          1.28	          0.06	         61.20	  -2.97㈢	         -2.93	        -25.34	        -25.48	0.04	309	600076	--  	--  	--  	
600078	澄星股份	3.24	6.70	0.21	6.69	6.70	146138	1485	0.15	          2.21	6.48	6.76	6.48	6.49	--  	9745.62	  1.38	磷肥及磷化工	江苏	4.31	6.67	59555	86583	  0.69	0.00	670	1130	--  	-30.10	          1.40	          0.11	99.50	0.00	   0.00	4455.99	6.61	0.00	0.15	--  	          0.00	--  	0.24	--  	--  	          6.63	         44.39亿	         44.39亿	  2.19	   1960	2	0.93	1.82	7.03	7.37	-2.62	22.49	-17.79	7.03	-20.24	10	    3.86亿	          3.79	         25.84亿	          1.39亿	--  	--  	1.20	2.60	MACD金叉	1	2	11	-0.15	4.16	-0.15	2.77	-0.89	3.40	20241031	19970627	          6.63	--  	--  	52.95	17.48	          4.82	57.87	19.67	15.97	3.68	15.08	4.49	5.23	1.75	0.50	1.45	24.34	22.59	-0.38	0.36	-0.44	-0.19	-0.68	-1.00	7.34	1.96	-2.23	28443.00	         13558	9.08万	39.37	0.18	          2.54	22.68	1.82	0.46	-0.100㈢	          2.64	          0.22	          1.11	          0.30	         33.02	  -3.89㈢	          7.20	         -1.55	         -0.80	0.09	2297	600078	--  	--  	--  	
600079	人福医药	-1.10	23.37	-0.26	23.37	23.38	146270	1062	0.00	          0.95	23.63	24.00	23.30	23.63	    18.00	34367.94	  0.73	化学制剂	湖北	2.96	23.50	80440	65830	  1.22	0.00	268	379	--  	1.50	          0.82	          0.02	248.19	0.00	   0.00	33302.54	86.01	-0.07	0.26	--  	          0.00	--  	0.60	--  	--  	         15.43	        360.64亿	        381.45亿	 -2.15	   3668	-1	1.07	0.39	5.18	3.91	6.71	15.52	-10.60	5.18	-3.63	1	   11.27亿	          1.30	        263.42亿	         -4.24亿	19.51	17.87	0.97	0.43	-- -- 	12	8	2	0.00	1.57	-1.40	-0.55	-2.62	0.30	20241030	19970606	         16.32	--  	--  	373.46	178.68	         31.52	43.72	204.87	87.39	20.27	137.27	38.44	39.23	97.40	3.80	56.86	191.43	101.92	26.56	0.80	25.89	21.07	15.90	15.21	99.51	14.93	-1.59	41834.00	         26944	62.97万	-10.12	5.70	          2.13	25.55	1.99	2.61	0.980㈢	         10.95	          3.48	          6.10	          0.91	         47.85	   8.90㈢	         46.76	         13.87	         11.01	10.93	17676	600079	--  	--  	--  	
600080	金花股份	0.55	7.28	0.04	7.28	7.29	96646	1377	0.14	          2.59	7.25	7.30	7.16	7.24	    66.24	7000.12	  0.51	中药	陕西	1.93	7.24	50857	45789	  1.11	0.00	556	1017	--  	9.41	          1.68	          0.13	100.25	0.00	   0.00	7657.46	38.57	0.00	0.50	--  	          0.02	--  	0.84	--  	--  	          3.73	         27.17亿	         27.17亿	 -0.49	   1968	2	0.28	-0.95	-2.28	8.98	6.59	22.15	-7.61	-2.28	-2.28	4	    2.51亿	          3.85	         18.28亿	          0.15亿	--  	--  	0.87	-0.41	阶段放量	10	6	3	0.14	0.83	-1.10	-0.00	-0.27	1.68	20241030	19970612	          3.73	--  	--  	18.60	15.20	--  	18.29	7.33	1.22	0.72	3.22	2.61	0.29	1.07	0.01	8.21	4.19	0.92	0.33	0.32	0.32	0.31	0.31	0.17	4.75	-0.01	-3.63	22641.00	         11093	8.08万	807.59	4.00	          1.79	-3582.61	6.49	0.00	0.080㈢	          4.07	          2.20	          1.27	         -0.00	         81.71	   2.02㈢	         77.98	          7.84	          7.34	0.20	553	600080	--  	--  	--  	
600081	东风科技	-1.32	11.25	-0.15	11.25	11.26	130313	1141	0.09	          2.36	11.29	11.45	11.08	11.40	    76.19	14675.02	  1.18	其他汽车零部件	上海	3.25	11.26	77743	52570	  1.48	0.00	267	308	--  	20.31	          1.01	          0.20	128.41	0.00	   0.00	17454.24	67.29	0.09	0.39	--  	          0.04	--  	0.78	--  	--  	          5.53	         62.22亿	         62.22亿	 -2.36	   2755	-1	2.15	3.49	6.23	8.80	2.93	35.22	-8.76	6.23	0.81	4	    1.40亿	          9.34	         15.70亿	         -0.83亿	47.59	46.37	0.84	1.35	-- -- 	10	8	3	-0.96	0.44	-2.81	-1.23	-1.75	1.53	20241025	19970703	          5.53	--  	--  	97.18	45.50	          8.98	43.94	63.64	12.90	1.29	40.34	27.87	4.60	19.13	0.59	23.66	50.65	44.60	1.91	1.16	1.92	1.56	0.61	0.15	14.41	4.91	-2.66	29315.00	          4761	5.36万	-5.33	-4.74	          1.37	12.66	1.23	0.65	0.110㈢	          8.23	          4.28	          2.61	          0.89	         46.82	   1.35㈢	         11.94	          3.78	          3.08	2.56	4282	600081	--  	--  	--  	
600082	海泰发展	2.83	3.27	0.09	3.26	3.27	172087	4069	0.31	          2.71	3.18	3.28	3.16	3.18	--  	5568.97	  0.92	产业地产	天津	3.77	3.24	77672	94415	  0.82	0.00	2278	1413	--  	-25.84	          1.64	          0.13	133.06	0.00	   0.00	3761.13	6.71	-0.30	0.18	--  	          0.00	--  	0.14	--  	--  	          6.34	         20.74亿	         21.13亿	  1.78	   1607	2	0.95	0.61	7.21	10.10	10.10	65.99	-8.91	7.21	-4.94	3	    4.46亿	          3.86	         14.57亿	          0.58亿	--  	166.49	1.02	1.55	多头排列	12	8	2	0.00	3.14	-0.63	1.89	-0.30	3.48	20241031	19970620	          6.46	--  	--  	29.19	17.18	--  	41.15	23.99	0.01	0.00	10.95	1.26	20.18	1.44	0.02	4.13	0.33	0.21	-0.48	0.01	-0.48	-0.48	-0.48	-0.48	5.48	1.68	-1.77	34224.00	         13022	4.26万	-36.54	-91.28	          1.23	12.58	64.36	0.18	-0.080㈢	          2.66	          0.64	          0.85	          0.26	         58.85	  -2.82㈢	         35.09	       -147.21	       -147.53	--  	61	600082	--  	--  	--  	
600084	中信尼雅	0.98	6.18	0.06	6.17	6.18	37366	415	0.16	          0.33	6.09	6.20	6.05	6.12	 12797.23	2291.21	  0.85	葡萄酒	新疆	2.45	6.13	16854	20512	  0.82	0.00	506	235	--  	-0.60	          1.17	          0.02	25.65	0.00	   0.00	1809.10	3.65	0.00	0.20	--  	          0.00	--  	0.50	--  	--  	         11.24	         69.45亿	         69.45亿	 -0.07	   1214	2	0.82	-0.00	-0.16	6.92	-3.29	32.62	-23.99	-0.16	-21.37	7	    4.92亿	          0.76	         30.40亿	          0.67亿	--  	1889.10	1.14	0.32	多头排列	12	8	11	-0.49	1.31	-1.14	0.16	-0.32	2.15	20241025	19970711	         11.24	--  	--  	13.76	12.78	         -0.52	10.95	9.91	1.19	0.26	1.19	0.67	8.65	0.40	0.24	26.81	1.02	0.42	0.00	0.03	0.01	0.00	0.00	-0.05	-26.12	-0.46	-0.49	26691.00	         18432	11.39万	-94.70	-36.92	          5.44	-150.13	68.24	0.00	0.000㈢	          1.14	          2.39	         -2.32	         -0.04	         92.85	   0.03㈢	         58.43	          0.07	          0.44	0.00	425	600084	--  	--  	--  	
600085	同仁堂	-0.37	40.61	-0.15	40.61	40.62	81681	769	0.12	          0.60	40.75	41.41	40.47	40.76	    30.94	33376.66	  0.99	中药	北京	2.31	40.86	39844	41837	  0.95	0.00	6	155	--  	4.00	          0.83	          0.02	312.06	0.00	   0.00	23894.79	13.86	0.00	0.06	--  	          0.00	--  	0.34	--  	--  	         13.71	        556.95亿	        556.95亿	 -1.41	   3933	-1	0.00	-0.83	-0.37	2.73	-4.87	20.04	-19.82	-0.37	-22.94	1	    6.52亿	          1.25	        264.84亿	         -2.06亿	34.21	33.37	1.26	-0.64	-- -- 	1	5	11	-0.02	1.59	-0.71	0.25	-1.93	0.35	20241030	19970625	         13.71	--  	--  	312.39	129.79	         75.28	34.35	240.57	37.93	7.67	84.06	109.41	107.93	15.90	4.72	19.50	138.20	77.80	24.17	0.66	24.19	19.84	13.50	13.20	83.49	-0.53	-11.22	118311.00	          5512	22.39万	-2.92	0.72	          4.29	-1059.90	4.03	2.46	0.980㈢	          9.46	          1.42	          6.09	         -0.04	         41.55	  10.40㈢	         43.70	         17.49	         14.35	1.39	16777	600085	--  	--  	--  	
600088	中视传媒	4.29	19.20	0.79	19.18	19.20	231889	3171	-0.30	          5.83	18.41	19.39	18.27	18.41	    51.76	43740.15	  1.88	影视制作	上海	6.08	18.86	89684	142205	  0.63	0.00	674	827	--  	-61.70	          2.41	          0.66	608.83	0.00	   0.00	21938.89	44.55	0.00	0.20	--  	          0.01	--  	1.08	--  	--  	          3.98	         76.36亿	         76.36亿	  3.25	   3717	2	3.78	3.96	4.40	7.99	6.84	41.18	26.15	4.40	49.77	14	    1.70亿	         13.61	         32.71亿	          3.14亿	192.33	32.18	1.20	3.90	MACD金叉	12	2	10	0.00	5.32	-0.76	2.44	-0.98	5.09	20241030	19970616	          3.98	--  	--  	18.13	13.73	          0.47	21.68	8.00	3.23	0.00	3.01	1.70	2.79	0.34	0.66	2.54	4.22	3.50	1.11	1.06	1.11	1.11	1.11	0.03	5.04	-1.85	-4.51	41748.00	          4080	7.83万	-64.10	-6.38	          5.56	-41.24	18.11	0.11	0.280㈢	          3.45	          0.64	          1.27	         -0.47	         75.71	   8.06㈢	         16.90	         26.39	         26.22	--  	1424	600088	--  	--  	--  	
600089	特变电工	1.00	13.07	0.13	13.07	13.08	478836	7078	0.08	          0.95	12.94	13.09	12.87	12.94	    11.53	62277.85	  0.85	输变电设备	新疆	1.70	13.01	184271	294565	  0.63	0.00	79	3571	--  	-32.08	          1.41	          0.03	925.16	0.00	   0.00	66340.93	136.87	0.00	0.21	--  	          0.00	--  	0.76	--  	--  	         50.53	        660.40亿	        660.40亿	 -0.04	   4308	1	-0.99	-1.13	-3.90	-3.40	-9.55	5.32	-2.10	-3.90	-3.90	0	   41.41亿	          1.16	        541.27亿	          6.57亿	11.74	6.17	0.97	-0.46	-- -- 	4	2	11	0.00	1.16	-0.54	0.54	-0.15	1.55	20241203	19970618	         50.53	--  	--  	2117.08	685.36	        229.23	56.80	883.31	729.07	114.15	704.06	225.45	166.20	196.76	71.94	111.23	722.80	585.87	51.50	0.31	53.27	44.94	42.97	39.84	433.38	74.42	-28.72	318962.00	         12984	16.97万	-54.17	-1.79	          1.02	8.87	0.91	1.52	0.860㈢	         12.77	          2.20	          8.58	          1.47	         32.37	   6.27㈢	         18.94	          7.13	          6.22	10.58	27583	600089	--  	--  	--  	
600094	大名城	1.51	4.03	0.06	4.02	4.03	274894	3987	0.00	          1.21	3.97	4.05	3.95	3.97	    32.15	11044.66	  1.01	住宅开发	上海	2.52	4.02	109597	165297	  0.66	0.00	4192	1112	--  	-58.73	          1.12	          0.05	160.68	0.00	   0.00	8073.71	20.05	0.00	0.25	--  	          0.00	--  	4.14	--  	--  	         22.77	         91.75亿	         99.76亿	  0.47	   3062	2	2.06	1.51	7.18	12.89	0.50	30.00	33.00	7.18	35.69	5	   13.67亿	          2.01	         55.10亿	          1.49亿	--  	44.82	1.19	1.77	-- -- 	10	2	14	0.00	2.02	-0.50	1.26	-0.49	2.03	20241115	19970703	         24.75	          1.99	--  	218.42	126.88	          4.07	40.05	147.94	6.06	0.01	74.97	12.45	125.25	1.61	10.05	58.36	38.11	32.15	3.58	-0.17	3.60	2.33	2.33	2.28	43.78	-0.96	-6.88	54118.00	         28937	11.66万	-63.95	-62.74	          0.79	-103.96	2.62	0.70	0.100㈢	          5.13	          2.36	          1.77	         -0.04	         58.09	   1.83㈢	         15.64	          9.40	          6.11	--  	538	600094	--  	--  	--  	
600095	湘财股份	-3.39	7.97	-0.28	7.96	7.97	1866890	18149	-0.24	          6.53	8.01	8.16	7.77	8.25	   117.38	148954.55	  2.29	证券	黑龙江	4.73	7.98	967837	899053	  1.08	0.00	9837	1829	--  	20.15	          1.01	          0.46	1446.49	0.00	   0.00	203250.12	5686.86	0.00	2.80	--  	          0.83	--  	33.10	--  	--  	         28.59	        227.88亿	        227.88亿	 -4.44	   4584	-1	6.87	0.77	5.01	9.93	-2.69	34.86	2.18	5.01	6.69	3	    8.58亿	         21.76	         68.36亿	         -8.01亿	198.10	190.82	1.41	0.50	-- -- 	4	8	11	-2.91	-1.09	-5.82	-3.27	-2.33	2.57	20241029	19970708	         28.59	--  	--  	405.85	118.46	          0.20	70.76	328.54	2.72	0.91	255.47	130.19	0.16	13.85	0.14	69.26	4.11	4.06	2.13	1.09	2.18	1.42	1.46	1.33	6.90	66.48	45.32	100313.00	          8551	6.82万	-2.93	-19.13	          1.92	3.43	55.50	0.44	0.050㈢	          4.14	          2.42	          0.24	          2.33	         29.19	   1.23㈢	          1.22	         51.76	         34.68	0.00	2146	600095	--  	--  	--  	
600096	云天化	0.65	21.59	0.14	21.59	21.60	187059	1159	0.00	          1.02	21.47	21.72	21.40	21.45	     6.71	40344.07	  0.79	磷肥及磷化工	云南	1.49	21.57	83710	103349	  0.81	0.00	118	1288	--  	15.91	          0.73	          0.03	250.15	0.00	   0.00	48393.42	191.94	0.00	0.40	--  	          0.01	--  	1.94	--  	--  	         18.34	        396.03亿	        396.03亿	 -0.39	   4234	1	-1.24	-1.91	-1.68	-2.22	-7.77	5.21	45.98	-1.68	47.88	0	   11.35亿	          1.65	        245.06亿	          2.57亿	7.56	8.76	0.86	-0.74	KDJ金叉	10	10	2	0.09	1.26	-0.23	0.56	-0.60	0.89	20241015	19970709	         18.34	--  	--  	507.08	214.66	         26.17	52.51	162.40	211.88	44.52	142.45	68.99	50.75	16.45	18.99	72.43	467.24	387.87	60.46	5.02	60.07	51.00	44.24	43.45	115.83	75.06	5.60	127605.00	          8895	19.20万	19.42	-12.34	          1.84	5.28	0.85	4.60	2.410㈢	         11.70	          3.95	          6.31	          4.09	         42.33	  20.61㈢	         16.99	         12.94	         10.92	3.18	11893	600096	--  	--  	--  	
600097	开创国际	0.82	9.82	0.08	9.82	9.83	33507	781	-0.19	          1.39	9.75	9.87	9.68	9.74	   108.34	3284.36	  0.63	水产捕捞	上海	1.95	9.80	16335	17172	  0.95	0.00	898	32	--  	60.49	          1.65	          0.10	76.69	0.00	   0.00	4819.85	12.09	0.00	0.25	--  	          0.01	--  	0.21	--  	--  	          2.41	         23.66亿	         23.66亿	 -0.22	   1396	1	-1.32	-2.58	0.41	6.51	2.40	34.89	-8.82	0.41	-6.48	5	    1.15亿	          2.90	         11.33亿	          0.19亿	15.95	15.95	0.99	-0.71	-- -- 	12	2	13	0.10	1.33	-0.62	0.62	-0.51	1.45	20241030	19970619	          2.41	--  	--  	32.06	21.96	          0.25	30.71	14.51	10.90	1.00	4.71	4.95	6.18	1.66	0.26	6.07	17.30	12.56	0.31	0.00	0.31	0.23	0.16	0.12	10.07	1.90	-0.24	13186.00	          8749	8.59万	-0.12	42.56	          1.08	12.47	1.37	1.93	0.070㈢	          9.12	          2.52	          4.18	          0.79	         68.50	   0.75㈢	         27.37	          1.79	          1.35	0.01	1144	600097	--  	--  	--  	
600098	广州发展	1.36	6.70	0.09	6.70	6.71	309534	2785	0.00	          0.88	6.62	6.72	6.60	6.61	    11.10	20633.25	  1.20	火力发电	广东	1.82	6.67	136287	173247	  0.79	0.00	2520	7339	--  	-43.35	          1.33	          0.09	186.60	0.00	   0.00	17414.86	50.84	0.00	0.29	--  	          0.01	--  	1.54	--  	--  	         34.99	        234.42亿	        234.92亿	  0.32	   3325	1	-0.90	0.15	0.60	2.29	2.45	16.12	31.12	0.60	30.86	0	    9.36亿	          3.31	         62.68亿	          3.16亿	13.84	14.34	0.90	0.45	多头排列	12	2	8	0.15	1.66	-0.15	0.91	-0.30	1.52	20241031	19970718	         35.06	--  	--  	781.39	266.45	         27.43	62.39	172.32	392.07	22.22	183.33	39.45	17.51	39.26	11.57	88.37	359.71	322.57	20.67	3.66	20.25	17.18	15.87	15.54	97.15	37.35	12.28	51991.00	         17994	12.06万	3.88	9.61	          0.88	6.29	0.65	3.73	0.450㈢	          7.60	          2.52	          2.77	          1.07	         34.10	   5.96㈢	         10.33	          5.75	          4.78	4.51	6198	600098	--  	--  	--  	
600099	林海股份	0.10	9.89	0.01	9.89	9.90	32302	708	0.10	          1.47	9.88	9.96	9.78	9.88	   132.89	3189.27	  0.87	其他交通设备	江苏	1.82	9.87	17399	14903	  1.17	0.00	109	277	--  	-46.28	          1.60	          0.08	70.02	0.00	   0.00	3050.44	8.69	0.00	0.28	--  	          0.01	--  	1.42	--  	--  	          2.19	         21.67亿	         21.67亿	 -0.94	   1368	2	0.82	-0.20	3.89	6.92	0.30	41.49	-9.68	3.89	-3.04	6	    1.27亿	          2.55	         12.55亿	          0.02亿	155.70	162.79	0.69	0.30	-- -- 	12	8	3	0.00	0.81	-1.01	-0.10	-0.70	1.12	20241025	19970704	          2.19	--  	--  	10.38	5.17	--  	50.13	7.27	1.04	0.18	4.84	1.78	1.45	2.26	0.57	2.03	7.62	6.61	0.14	0.00	0.14	0.12	0.12	0.10	0.61	0.93	-0.72	14860.00	          8537	8.44万	5.21	44.36	          4.19	23.41	2.84	0.22	0.060㈢	          2.36	          0.93	          0.28	          0.42	         49.87	   2.36㈢	         13.24	          1.80	          1.61	0.34	556	600099	--  	--  	--  	
600100	同方股份	1.04	7.76	0.08	7.75	7.76	777789	6139	0.00	          2.32	7.73	7.89	7.72	7.68	   261.17	60640.60	  1.13	其他IT设备	北京	2.21	7.80	371653	406136	  0.92	0.00	4392	3224	--  	-9.41	          0.92	          0.07	476.38	0.00	   0.00	39023.09	178.95	0.00	0.46	--  	          0.01	--  	0.82	--  	--  	         33.50	        259.98亿	        259.98亿	 -0.00	   4238	6	0.66	2.78	3.33	5.58	-7.40	57.09	0.00	3.33	5.58	2	   22.90亿	          3.40	        177.67亿	          2.68亿	--  	--  	1.18	1.70	-- -- 	10	12	2	0.65	2.73	0.52	1.56	-1.65	0.52	20241030	19970627	         33.50	--  	--  	500.54	150.95	         47.29	60.39	252.60	30.08	18.40	184.68	46.49	84.64	62.61	31.60	108.44	93.37	67.53	1.63	4.84	1.69	0.22	0.75	-5.70	-2.91	-12.03	-21.64	182074.00	         12575	9.76万	112.01	-48.36	          1.72	-21.61	2.78	0.00	0.020㈢	          4.51	          3.24	         -0.09	         -0.36	         30.16	   0.49㈢	         27.68	          1.75	          0.23	4.67	13783	600100	--  	--  	--  	
600101	明星电力	1.07	9.48	0.10	9.47	9.48	170046	2545	0.11	          3.10	9.40	9.50	9.33	9.38	    17.40	16039.65	  0.84	水力发电	四川	1.81	9.43	79094	90952	  0.87	0.00	341	2720	--  	-42.03	          1.38	          0.13	241.27	0.00	   0.00	13478.80	21.24	0.00	0.16	--  	          0.01	--  	0.46	--  	--  	          5.48	         51.94亿	         51.94亿	  0.02	   2958	2	0.54	-1.04	2.49	4.06	-5.01	35.24	46.52	2.49	48.36	9	    3.76亿	          4.53	         35.62亿	          0.55亿	23.73	28.96	1.01	0.42	-- -- 	10	2	12	0.21	1.28	-0.53	0.53	-0.21	1.61	20241030	19970627	          5.48	--  	--  	42.00	29.98	--  	28.63	12.51	20.71	2.20	9.02	10.46	0.26	0.74	2.29	4.00	21.35	18.20	2.58	0.18	2.63	2.24	2.24	2.17	18.40	4.21	1.84	69423.00	          5412	5.13万	21.43	6.09	          1.73	12.34	2.43	0.81	0.410㈢	          5.47	          0.73	          3.36	          0.77	         71.37	   7.47㈢	         14.73	         12.09	         10.48	0.05	1531	600101	--  	--  	--  	
600103	青山纸业	6.33	2.52	0.15	2.51	2.52	1605902	14986	0.40	          7.26	2.37	2.60	2.36	2.37	    49.10	40025.66	  2.77	特种纸	福建	10.13	2.49	616053	989849	  0.62	0.00	11984	10496	--  	-21.24	          1.09	          0.23	377.65	0.00	   0.00	9984.07	23.25	0.00	0.23	--  	          0.01	--  	0.59	--  	--  	         22.12	         55.75亿	         56.78亿	  5.28	   3773	2	1.72	5.00	11.01	15.60	5.00	44.83	4.56	11.01	6.33	0	   15.65亿	         10.26	         39.44亿	          3.38亿	48.20	46.58	1.05	5.00	上穿BOLL上轨	8	6	11	0.00	9.70	-0.42	5.06	-3.08	6.78	20241029	19970703	         22.53	--  	--  	60.27	39.30	          3.50	28.97	35.01	17.54	1.74	16.07	4.25	5.62	2.73	0.46	7.25	20.06	16.27	1.15	0.12	1.15	0.97	0.87	0.57	7.47	1.64	-4.76	105620.00	         14818	3.73万	-4.51	5.21	          1.44	34.61	2.83	0.66	0.040㈢	          1.74	          0.32	          0.33	          0.07	         65.21	   2.21㈢	         18.89	          5.75	          4.84	0.34	2995	600103	--  	--  	--  	
600104	上汽集团	-2.84	17.76	-0.52	17.76	17.77	797467	15376	-0.05	          0.69	18.20	18.40	17.71	18.28	    22.32	142905.38	  0.54	综合乘用车	上海	3.77	17.92	418242	379225	  1.10	0.00	486	899	--  	51.97	          1.38	          0.06	2730.82	0.00	   0.00	182205.71	649.19	0.11	0.36	--  	          0.01	--  	0.56	--  	--  	        115.75	       2055.77亿	       2055.77亿	 -3.89	   4672	-1	2.41	-6.18	1.02	-1.22	32.24	46.90	29.45	1.02	34.95	2	   35.72亿	          2.23	        634.36亿	        -60.19亿	21.40	14.57	0.82	-3.27	-- -- 	8	6	6	-0.44	0.66	-3.12	-1.97	-3.48	0.28	20241031	19971125	        115.75	--  	--  	9553.06	2927.36	        575.65	63.33	5874.83	818.43	205.58	4862.88	1672.61	868.92	715.15	269.58	547.61	4196.46	3822.70	108.12	102.70	109.96	84.33	69.07	10.50	1701.33	186.91	262.96	174903.00	         20422	36.27万	-39.45	-17.39	          0.70	11.00	0.49	2.06	0.600㈢	         25.29	          4.73	         14.70	          1.61	         30.64	   2.36㈢	          8.91	          2.58	          2.01	115.28	207001	600104	--  	--  	--  	
600105	永鼎股份	-1.03	5.77	-0.06	5.76	5.77	1023364	10171	0.00	          7.25	5.79	5.82	5.66	5.83	   106.62	58744.96	  0.61	光纤光缆	江苏	2.74	5.74	573673	449691	  1.28	0.00	5800	413	--  	-9.52	          1.45	          0.30	586.87	0.00	   0.00	61685.33	217.82	0.00	0.35	--  	          0.04	--  	0.82	--  	--  	         14.12	         81.46亿	         81.46亿	 -2.07	   4463	-1	1.04	-4.47	3.96	-4.63	10.33	60.72	3.22	3.96	4.91	6	   10.29亿	          9.94	         59.38亿	         -0.85亿	601.10	188.35	1.04	-1.37	阶段放量	8	8	9	-0.69	-0.17	-2.92	-1.54	-0.86	1.94	20241102	19970929	         14.12	--  	--  	83.06	28.45	          3.24	61.85	39.96	18.62	2.20	42.97	11.86	7.69	12.35	1.14	10.37	29.73	24.39	1.26	0.26	1.25	1.04	0.57	0.45	0.85	-4.90	-5.88	111969.00	          9192	5.30万	-34.14	0.92	          2.87	-16.63	2.74	0.62	0.040㈢	          2.01	          0.73	          0.06	         -0.35	         34.26	   2.01㈢	         17.96	          4.25	          3.49	1.57	3776	600105	--  	--  	--  	
600106	重庆路桥	2.91	7.43	0.21	7.43	7.44	1067579	18732	-0.26	          8.03	7.29	7.62	7.18	7.22	    58.72	79353.73	  2.10	高速公路	重庆	6.09	7.43	489880	577699	  0.85	0.00	2548	1158	--  	15.06	          1.61	          0.37	1391.79	0.00	   0.00	90157.06	1438.97	0.00	1.60	199.72	          0.21	--  	38.40	--  	--  	         13.29	         98.75亿	         98.75亿	  1.86	   4175	2	10.06	12.23	11.23	10.57	8.78	105.25	-0.67	11.23	12.07	2	    9.56亿	         11.17	         71.01亿	          2.79亿	57.34	46.69	0.99	7.22	MACD金叉	12	8	2	0.97	5.54	-0.55	2.91	-2.49	3.48	20241030	19970618	         13.29	--  	--  	68.56	48.90	--  	28.68	19.46	0.76	0.00	6.45	13.63	3.58	0.00	--  	0.54	0.85	0.07	1.31	1.32	1.31	1.26	1.26	1.37	21.08	1.13	-0.50	53909.00	         17729	13.17万	-23.75	-2.52	          2.02	87.07	116.60	0.65	0.090㈢	          3.68	          0.04	          1.59	          0.09	         71.32	   2.58㈢	         91.79	        154.83	        148.92	--  	128	600106	--  	--  	--  	
