代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
002678	珠江钢琴	1.61	5.69	0.09	5.68	5.69	69490	2024	0.53	          0.51	5.60	5.71	5.54	5.60	--  	3907.01	  0.75	娱乐用品	广东	3.04	5.62	30815	38675	  0.80	0.00	223	736	--  	-3.90	          2.98	          0.18	115.17	0.00	   0.00	5323.65	16.69	0.72	0.31	--  	          0.01	--  	0.24	--  	--  	         13.58	         77.25亿	         77.37亿	  0.61	   1612	3	0.36	5.96	7.56	10.49	22.37	55.89	2.16	12.23	-1.39	5	    2.25亿	          3.09	         12.79亿	          1.22亿	--  	1295.38	0.75	2.71	多头排列	8	8	2	0.00	1.96	-1.07	0.36	-0.35	2.71	20241031	20120530	         13.60	--  	--  	41.06	35.58	          0.19	12.88	23.91	7.21	1.48	3.81	9.06	12.51	1.58	0.63	9.86	5.27	4.60	-1.41	0.04	-1.46	-1.46	-1.38	-1.35	10.04	-2.98	-2.51	17964.00	         12514	7.12万	-2230.45	-41.60	          2.18	-25.97	14.68	0.04	-0.100㈢	          2.62	          0.73	          0.74	         -0.22	         86.65	  -3.88㈢	         12.77	        -26.75	        -27.78	0.33	2861	002678	--  	--  	--  	
002679	福建金森	0.50	10.03	0.05	10.02	10.03	59754	549	-0.19	          2.53	10.03	10.07	9.90	9.98	--  	5978.62	  0.94	林业	福建	1.70	10.01	31523	28231	  1.12	0.00	284	545	--  	-41.96	          0.88	          0.13	55.06	0.00	   0.00	7077.42	29.99	0.30	0.42	--  	          0.03	--  	1.70	--  	--  	          2.36	         23.65亿	         23.65亿	 -0.50	   1900	2	4.61	4.16	6.36	10.22	9.62	50.38	-18.52	9.86	-18.45	2	    0.86亿	          6.97	          8.60亿	          0.12亿	328.74	293.87	0.63	2.66	MACD金叉	10	8	11	0.50	0.90	-0.80	0.30	-0.40	1.31	20241205	20120605	          2.36	--  	--  	19.43	7.28	          0.00	62.54	18.08	0.33	0.25	2.16	1.00	15.37	1.59	0.07	2.45	0.96	0.41	-0.28	0.00	-0.28	-0.28	-0.28	-0.28	2.15	-0.51	-1.56	17015.00	          5040	5.05万	-3.16	31.50	          3.25	-46.08	24.71	0.26	-0.120㈢	          3.09	          1.04	          0.91	         -0.22	         37.44	  -3.81㈢	         57.08	        -29.47	        -28.99	0.01	216	002679	--  	--  	--  	
002681	奋达科技	-10.01	9.44	-1.05	--  	9.44	4736350	10080	0.00	         31.99	9.77	10.19	9.44	10.49	    83.45	451227.29	  1.38	消费电子组件	深圳	7.15	9.53	1846469	2889881	  0.64	0.00	0	345610	--  	0.00	          0.18	          0.15	951.55	0.00	   0.00	640236.13	12962.64	-0.80	2.02	70.66	          1.08	--  	0.28	0.07	32625.58	         14.80	        139.75亿	        170.43亿	-11.01	   4717	-1	9.96	8.88	22.76	60.82	74.49	145.20	87.30	54.50	90.71	11	   12.27亿	         38.61	        115.79亿	        -18.96亿	567.29	424.15	0.80	2.61	多头排列	8	8	6	-6.86	-2.86	-10.01	-9.15	-7.36	0.00	20241104	20120605	         18.05	--  	--  	46.31	24.71	         -0.71	48.17	18.19	2.89	0.63	12.68	6.80	2.89	6.35	1.19	17.72	23.54	18.31	1.54	0.04	1.61	1.41	1.53	1.29	-12.08	2.19	-0.94	100000.00	         12266	11.58万	-6.85	2.37	          6.90	77.89	7.24	0.00	0.080㈢	          1.37	          0.98	         -0.67	          0.12	         53.36	   6.20㈢	         22.20	          6.53	          6.00	1.32	5158	002681	--  	--  	--  	
002682	龙洲股份	3.35	5.87	0.19	5.86	5.87	712272	8383	0.00	         12.67	5.64	5.96	5.58	5.68	--  	41421.58	  0.92	供应链服务	福建	6.69	5.82	317937	394335	  0.81	0.00	5397	5570	--  	-18.94	          1.40	          0.52	492.08	0.00	   0.00	29261.06	176.19	0.00	0.60	--  	          0.08	--  	1.57	--  	--  	          5.62	         33.01亿	         33.01亿	  2.34	   4133	2	2.90	6.34	-2.81	12.03	25.97	69.17	4.45	10.34	-33.37	14	    3.99亿	         17.87	         23.40亿	          1.07亿	--  	--  	0.70	3.71	-- -- 	8	6	2	-0.70	4.93	-1.76	2.46	-1.51	5.20	20241025	20120612	          5.62	--  	--  	66.49	14.37	          1.63	75.93	31.72	16.85	6.65	30.21	4.84	5.25	6.58	2.03	13.44	24.86	24.02	-0.90	0.05	-0.89	-0.98	-0.72	-0.80	-5.63	0.99	-0.65	58110.00	          6861	4.03万	39.47	-12.03	          2.30	33.30	1.33	0.00	-0.130㈢	          2.56	          2.39	         -1.00	          0.18	         21.61	  -5.02㈢	          3.40	         -3.62	         -3.93	0.23	3933	002682	--  	--  	--  	
002683	广东宏大	2.25	28.67	0.63	28.66	28.67	77548	625	0.03	          1.17	28.04	29.18	27.98	28.04	    25.15	22342.69	  0.94	民爆制品	广东	4.28	28.81	34651	42897	  0.81	0.00	188	207	--  	-14.42	          0.91	          0.03	179.19	0.00	   0.00	18236.13	10.37	0.04	0.06	--  	          0.00	--  	0.51	--  	--  	          6.60	        189.33亿	        217.89亿	  1.24	   2999	1	-2.44	1.41	5.13	4.03	-2.52	44.95	44.07	3.21	48.39	1	    4.26亿	          1.82	        122.20亿	          4.79亿	24.52	29.76	0.71	0.42	-- -- 	10	8	2	0.00	4.07	-0.21	2.75	-1.75	2.47	20241204	20120612	          7.60	--  	--  	176.90	63.37	         13.40	56.60	99.30	22.64	5.44	62.63	18.39	4.76	32.24	1.76	32.61	92.72	72.91	10.24	0.49	10.15	8.74	6.50	6.10	22.99	1.92	-11.75	27336.00	         15593	44.70万	30.83	16.75	          3.44	113.36	2.35	2.69	0.860㈢	          8.34	          4.29	          3.02	          0.25	         35.82	  10.26㈢	         21.36	         11.04	          9.43	3.01	8913	002683	--  	--  	--  	
002685	华东重机	10.00	8.25	0.75	8.25	--  	1231493	52056	0.00	         12.22	7.50	8.25	7.20	7.50	   184.29	94734.02	  1.11	机床制造	江苏	14.00	7.69	606180	625313	  0.97	0.00	233569	0	--  	0.00	          7.02	          2.29	4294.64	0.00	   0.00	41515.53	181.43	0.00	0.44	--  	          0.03	--  	0.74	0.19	19269.44	         10.08	         83.12亿	         83.13亿	  9.00	   4269	2	1.76	10.88	2.10	22.95	13.95	154.63	128.54	21.32	131.09	24	    6.98亿	         17.65	         57.58亿	          7.56亿	--  	--  	0.46	7.70	-- -- 	1	10	8	0.00	10.00	-4.00	2.53	0.00	14.58	20241029	20120612	         10.08	--  	--  	35.73	14.64	         -0.33	59.96	27.39	2.82	0.38	20.39	3.99	3.75	1.21	5.22	30.24	9.31	8.67	0.10	0.04	0.10	0.16	0.34	0.16	-26.39	1.82	0.77	59988.00	         11634	9.60万	141.63	80.39	          5.68	45.72	8.93	0.00	0.030㈢	          1.45	          3.00	         -2.62	          0.18	         40.98	   2.31㈢	          6.89	          1.04	          1.75	0.28	975	002685	--  	--  	--  	
002686	亿利达	1.53	6.62	0.10	6.62	6.63	111708	2653	-0.14	          2.14	6.53	6.66	6.47	6.52	    60.51	7359.84	  0.92	其他通用设备	浙江	2.91	6.59	49665	62043	  0.80	0.00	151	2384	--  	-64.64	          1.52	          0.12	175.63	0.00	   0.00	6742.28	109.25	0.15	1.62	--  	          0.06	--  	5.54	--  	--  	          5.23	         34.60亿	         37.49亿	  0.53	   1891	2	2.03	2.95	1.53	12.58	7.65	60.29	0.31	11.44	-1.93	4	    2.98亿	          3.74	         19.76亿	          0.57亿	292.59	179.16	0.68	2.32	-- -- 	12	8	2	0.15	2.15	-0.77	1.07	-0.60	2.32	20241203	20120703	          5.66	--  	--  	30.39	16.48	          1.19	41.87	17.37	6.24	3.07	11.39	4.22	6.39	4.26	0.28	8.25	11.17	8.41	0.58	0.00	0.59	0.48	0.46	0.43	1.81	0.57	-0.36	24573.00	         12145	8.04万	-14.67	-2.96	          2.27	65.31	3.36	0.31	0.080㈢	          2.91	          1.46	          0.32	          0.10	         54.22	   2.82㈢	         24.75	          5.16	          4.32	0.56	2243	002686	--  	--  	--  	
002687	乔治白	-0.59	5.07	-0.03	5.07	5.08	225650	5462	-0.38	          5.47	5.08	5.11	5.00	5.10	    36.29	11402.50	  0.89	非运动服装	浙江	2.16	5.05	121077	104573	  1.16	0.00	802	1641	--  	-29.10	          2.55	          0.39	276.96	0.00	   0.00	19195.12	94.13	0.40	0.49	--  	          0.06	--  	0.13	--  	--  	          4.13	         20.93亿	         25.59亿	 -1.59	   2343	-1	1.59	4.54	5.41	6.51	10.46	31.34	-1.36	2.02	-0.20	3	    2.98亿	          7.57	         15.12亿	         -0.15亿	19.57	12.68	0.67	1.81	上穿BOLL上轨	8	6	14	-0.39	0.20	-1.96	-0.98	-0.78	1.40	20241206	20120713	          5.05	--  	--  	19.40	14.26	          0.74	22.71	13.02	4.13	0.86	4.07	3.58	3.06	4.12	0.79	1.49	7.85	4.03	0.53	0.11	0.55	0.50	0.53	0.27	7.18	-1.69	-4.70	20308.00	         14687	7.45万	-57.49	-18.57	          1.80	-15.11	3.26	3.79	0.110㈢	          2.82	          0.30	          1.42	         -0.34	         73.50	   3.71㈢	         48.65	          6.76	          6.35	0.57	3647	002687	--  	--  	--  	
002688	金河生物	2.54	4.85	0.12	4.85	4.86	126456	1249	-0.20	          1.70	4.73	4.88	4.72	4.73	    24.67	6077.40	  1.60	动物保健	内蒙	3.38	4.81	41205	85251	  0.48	0.00	96	2696	--  	-68.36	          0.90	          0.05	60.58	0.00	   0.00	3399.55	7.33	0.00	0.22	--  	          0.00	--  	0.92	--  	--  	          7.45	         36.14亿	         37.43亿	  1.53	   1882	2	1.72	3.20	4.53	6.60	9.98	35.85	0.00	5.66	2.97	0	    4.75亿	          2.66	         23.06亿	          0.93亿	37.57	42.22	0.62	2.75	多头排列	8	6	11	0.00	3.17	-0.21	1.69	-0.61	2.75	20241028	20120713	          7.72	--  	--  	57.38	22.41	          2.66	56.30	22.36	13.79	6.31	18.78	8.41	6.20	4.53	0.20	8.73	16.57	11.06	1.25	-0.01	1.24	1.13	1.14	1.03	5.99	3.80	2.25	30819.00	         15427	7.48万	10.38	5.57	          1.67	9.86	2.26	2.09	0.150㈢	          2.90	          1.13	          0.78	          0.49	         39.06	   5.08㈢	         33.27	          7.56	          6.82	0.57	2316	002688	--  	--  	--  	
002689	远大智能	9.96	5.08	0.46	5.08	--  	974027	3571	0.00	          9.34	4.61	5.08	4.54	4.62	--  	46697.20	  0.57	楼宇设备	辽宁	11.69	4.79	543785	430242	  1.26	0.00	151391	0	--  	0.00	          0.27	          0.11	181.41	0.00	   0.00	51606.96	294.76	0.22	0.57	--  	          0.13	--  	0.78	0.16	7690.66	         10.43	         52.98亿	         53.00亿	  8.95	   3685	3	0.87	17.05	4.95	43.10	40.72	95.38	14.93	36.56	14.16	11	    5.10亿	         19.11	         25.90亿	          4.80亿	--  	155.42	0.90	10.20	多头排列	8	8	2	-0.22	9.96	-1.73	3.68	0.00	11.89	20241028	20120717	         10.43	--  	--  	18.85	11.57	--  	38.65	12.94	2.68	1.76	6.18	2.58	4.41	3.71	2.58	0.87	7.41	5.58	0.04	0.37	0.01	-0.08	-0.08	-0.48	-0.48	-1.28	-1.11	73656.00	          6921	3.52万	-129.93	-21.42	          4.58	-41.48	7.15	0.00	-0.010㈢	          1.11	          0.08	         -0.05	         -0.12	         61.35	  -0.71㈢	         24.70	          0.53	         -1.11	0.32	1674	002689	--  	--  	--  	
002690	美亚光电	-0.19	15.79	-0.03	15.78	15.79	88185	678	-0.05	          2.04	15.81	15.92	15.66	15.82	    23.22	13904.39	  0.66	其他专用设备	安徽	1.64	15.77	51404	36781	  1.40	0.00	399	428	--  	-4.72	          1.25	          0.08	107.06	0.00	   0.00	18769.46	29.72	0.00	0.16	--  	          0.01	--  	0.22	--  	--  	          4.33	         68.33亿	        139.31亿	 -1.19	   3602	-2	-1.49	1.68	5.62	8.52	-1.07	25.92	-14.28	7.05	-16.63	1	    2.98亿	          2.96	         47.11亿	         -0.26亿	22.10	18.74	0.95	0.57	-- -- 	1	2	11	-0.06	0.63	-1.01	-0.32	-0.82	0.83	20241204	20120731	          8.82	--  	--  	31.58	25.65	--  	18.77	24.27	4.63	0.57	5.44	11.81	4.09	5.17	0.86	2.90	15.78	7.82	5.17	0.02	5.18	4.50	4.50	4.40	7.01	4.81	-2.34	31406.00	          9501	15.00万	-20.09	-4.78	          5.43	28.97	8.83	4.42	0.510㈢	          2.91	          0.33	          0.79	          0.55	         81.23	  17.54㈢	         50.45	         32.78	         28.52	0.95	1387	002690	--  	--  	--  	
002691	冀凯股份	0.60	6.70	0.04	6.69	6.70	154744	2016	0.00	          4.61	6.70	6.80	6.57	6.66	--  	10304.13	  0.99	能源及重型设备	河北	3.45	6.66	73140	81604	  0.90	0.00	910	951	--  	-22.75	          0.94	          0.25	135.07	0.00	   0.00	10808.31	263.24	0.00	2.44	--  	          0.32	--  	10.29	--  	--  	          3.36	         22.51亿	         22.78亿	 -0.40	   2335	3	3.26	4.20	3.24	10.74	11.29	37.02	-5.50	11.11	-10.55	9	    1.22亿	         12.69	          8.17亿	          0.14亿	260.08	--  	0.82	2.13	多头排列	12	8	2	0.60	2.10	-1.35	0.00	-1.47	1.98	20241113	20120731	          3.40	--  	--  	11.62	8.82	          0.18	22.56	6.78	3.42	0.72	2.37	1.08	2.58	1.92	0.17	3.02	1.93	1.44	-0.04	0.27	-0.05	-0.14	-0.14	-0.39	2.07	0.58	0.52	13530.00	          9013	6.04万	43.67	-11.24	          2.58	39.57	11.81	0.00	-0.040㈢	          2.60	          0.89	          0.61	          0.17	         75.93	  -1.54㈢	         25.37	         -2.30	         -7.34	0.14	741	002691	--  	--  	--  	
002692	远程股份	1.10	4.58	0.05	4.57	4.58	106023	3533	0.00	          1.48	4.57	4.60	4.51	4.53	    48.01	4825.98	  0.94	线缆部件及其他	江苏	1.99	4.55	54903	51120	  1.07	0.00	506	2879	--  	-63.50	          2.17	          0.10	161.81	0.00	   0.00	4368.13	89.21	0.44	2.04	--  	          0.04	--  	6.04	--  	--  	          7.18	         32.88亿	         32.89亿	  0.10	   1503	2	0.67	0.22	0.44	5.05	4.33	33.53	-1.08	2.92	0.44	4	    4.71亿	          2.25	         21.59亿	          0.36亿	46.14	63.63	0.60	0.66	-- -- 	1	12	2	0.88	1.55	-0.44	0.44	-0.43	1.55	20241031	20120808	          7.18	--  	--  	31.57	11.56	         -0.18	63.97	25.87	3.62	0.81	20.01	1.66	4.41	17.72	1.25	1.50	31.79	28.47	0.54	0.01	0.55	0.51	0.51	0.43	1.92	-3.39	-0.20	17583.00	         26807	12.28万	60.54	40.09	          2.85	-9.69	1.03	0.44	0.070㈢	          1.61	          0.21	          0.27	         -0.47	         36.61	   4.45㈢	         10.44	          1.69	          1.62	0.59	846	002692	--  	--  	--  	
002693	双成药业	-0.26	22.63	-0.06	22.62	22.63	175759	3777	0.09	          4.27	22.45	22.84	22.38	22.69	--  	39682.97	  0.63	其他生物制药	海南	2.03	22.58	91022	84737	  1.07	0.00	1967	165	--  	58.51	          2.21	          0.37	854.73	0.00	   0.00	46761.56	337.20	0.00	0.72	--  	          0.07	--  	0.55	--  	--  	          4.11	         93.10亿	         93.84亿	 -1.27	   4303	-1	1.02	1.07	-4.71	-1.09	-5.19	333.52	155.13	-1.44	201.33	34	    2.10亿	          8.36	         47.58亿	         -0.25亿	--  	--  	0.72	-0.13	-- -- 	1	10	6	-1.06	0.66	-1.37	-0.48	-0.92	1.12	20241031	20120808	          4.15	--  	--  	8.25	4.34	          0.32	43.45	1.59	4.16	0.76	1.60	0.37	0.81	0.11	0.40	3.70	1.27	0.51	-0.51	0.00	-0.51	-0.52	-0.38	-0.40	-3.85	-0.20	0.34	38719.00	          5431	12.29万	-2234.85	-30.34	         21.63	-476.20	73.92	0.00	-0.090㈢	          1.05	          0.89	         -0.93	         -0.05	         52.62	  -8.72㈢	         59.95	        -40.43	        -40.64	0.10	474	002693	--  	--  	--  	
002694	顾地科技	2.32	5.73	0.13	5.72	5.73	132880	995	-0.34	          2.40	5.60	5.77	5.45	5.60	--  	7432.60	  1.46	管材	湖北	5.71	5.59	61420	71460	  0.86	0.00	402	479	--  	-23.65	          0.95	          0.06	57.01	0.00	   0.00	7217.56	12.54	0.00	0.17	--  	          0.01	--  	0.79	--  	--  	          5.53	         31.68亿	         43.72亿	  1.32	   2177	1	-2.95	-1.55	0.35	1.42	-8.76	69.02	-7.43	-0.18	-6.38	8	    4.31亿	          3.08	         24.71亿	          0.99亿	--  	46.51	0.97	-0.52	KDJ死叉	10	2	11	0.00	3.04	-2.68	-0.18	-0.69	5.14	20241031	20120816	          7.63	--  	--  	11.63	5.00	          0.08	56.38	6.46	2.98	1.12	6.14	1.70	2.59	1.29	0.40	4.29	6.04	5.51	-0.88	0.00	-0.65	-0.65	-0.62	-0.90	-7.20	-2.19	-3.21	16114.00	         26757	15.33万	-145.39	-11.89	          8.75	-20.01	7.24	0.00	-0.090㈢	          0.65	          0.56	         -0.94	         -0.29	         42.97	 -12.32㈢	          8.86	        -14.65	        -10.84	0.25	1379	002694	--  	--  	--  	
002695	煌上煌	6.23	11.77	0.69	11.77	11.78	644814	4208	-0.24	         13.89	10.55	12.19	10.40	11.08	    62.58	71684.74	  1.42	熟食	江西	16.16	11.12	324423	320391	  1.01	0.00	121	704	--  	-79.27	          0.81	          0.59	495.28	0.00	   0.00	76218.87	1493.95	0.29	1.96	--  	          0.77	--  	1.29	--  	--  	          4.64	         54.65亿	         65.55亿	  5.23	   4466	3	6.54	24.55	16.53	41.46	48.24	85.64	9.38	28.63	14.39	4	    1.85亿	         34.94	         21.72亿	          3.84亿	127.83	87.43	0.70	12.74	KDJ金叉	8	8	11	-4.78	10.02	-6.14	0.36	-3.45	13.17	20241202	20120905	          5.57	--  	--  	32.71	27.72	          0.04	15.13	18.47	8.86	1.89	2.92	12.12	3.74	0.37	0.24	9.44	14.52	9.64	0.92	0.02	0.96	0.78	0.79	0.64	11.10	2.77	0.84	39283.00	          4697	5.53万	-22.12	-8.11	          2.36	23.70	4.51	1.62	0.140㈢	          4.98	          1.69	          1.99	          0.50	         84.76	   2.83㈢	         33.64	          6.31	          5.35	0.53	2126	002695	--  	--  	--  	
002696	百洋股份	3.99	6.00	0.23	5.99	6.00	82390	1484	0.33	          2.39	5.77	6.00	5.73	5.77	--  	4850.15	  1.39	水产饲料	广西	4.68	5.89	31055	51335	  0.60	0.00	501	1005	--  	-53.86	          1.59	          0.14	89.04	0.00	   0.00	2889.54	11.08	0.00	0.38	--  	          0.01	--  	0.55	--  	--  	          3.44	         20.65亿	         20.78亿	  2.98	   1829	2	2.12	5.45	5.08	10.09	14.95	55.04	-10.04	9.09	-9.37	0	    1.95亿	          4.23	         11.70亿	          0.80亿	--  	--  	0.74	3.99	MACD金叉	12	8	2	0.00	3.99	-0.69	2.08	0.00	4.71	20241203	20120905	          3.46	--  	--  	30.46	13.69	          0.93	51.99	16.98	6.75	1.38	10.38	6.22	4.36	5.53	0.71	8.12	21.27	19.65	-0.33	0.01	-0.39	-0.30	-0.31	-0.30	1.74	-0.74	-0.02	15883.00	         12274	7.36万	-457.09	7.80	          1.52	-28.00	0.98	0.00	-0.090㈢	          3.95	          2.34	          0.50	         -0.21	         44.95	  -2.23㈢	          7.64	         -1.55	         -1.41	0.02	2906	002696	--  	--  	--  	
002697	红旗连锁	10.02	7.03	0.64	7.03	--  	1635771	4805	0.00	         15.18	6.38	7.03	6.23	6.39	    18.39	111325.38	  2.15	超市及便利店	四川	12.52	6.81	807838	827933	  0.98	0.00	75780	0	--  	0.00	          0.33	          0.16	337.79	0.00	   0.00	51096.09	556.66	0.79	1.09	--  	          0.12	--  	2.86	0.05	5327.33	         10.78	         75.75亿	         95.61亿	  9.01	   3374	3	4.93	18.56	17.36	23.77	33.39	65.41	34.16	17.76	44.65	1	    6.98亿	         23.43	         49.07亿	          8.70亿	15.98	15.49	0.61	11.23	KDJ金叉	8	8	2	-0.16	10.02	-2.50	6.57	0.00	12.84	20241204	20120905	         13.60	--  	--  	83.16	43.32	          0.01	47.90	48.44	10.06	1.05	35.05	18.29	22.09	1.77	11.29	0.44	77.67	55.04	4.48	0.92	4.47	3.90	3.90	3.54	24.73	7.98	0.92	49005.00	         14245	10.01万	-4.21	1.65	          2.21	11.98	1.23	1.94	0.290㈢	          3.18	          0.03	          1.82	          0.59	         52.09	   9.00㈢	         29.13	          5.76	          5.02	--  	15414	002697	--  	--  	--  	
002698	博实股份	-3.22	18.63	-0.62	18.63	18.64	391649	4341	-0.10	          4.65	18.97	19.04	18.46	19.25	    31.32	73271.61	  0.76	其他专用设备	黑龙江	3.01	18.71	230328	161321	  1.43	0.00	47	124	--  	-14.05	          1.18	          0.17	808.73	0.00	   0.00	127519.13	792.57	0.05	0.62	--  	          0.07	--  	1.24	--  	--  	          8.41	        156.76亿	        190.50亿	 -4.22	   4067	-1	4.90	6.15	4.90	18.89	25.71	61.44	34.22	12.78	24.70	2	    5.61亿	          6.98	        104.52亿	         -6.34亿	35.45	36.89	0.92	1.97	上穿BOLL上轨	8	6	11	-1.45	-1.09	-4.10	-2.81	-2.15	0.92	20241211	20120911	         10.23	--  	--  	66.40	36.85	          1.60	42.10	55.40	3.01	0.50	21.33	6.30	21.15	10.93	16.44	3.52	21.65	14.12	5.47	0.02	5.45	4.75	4.56	4.32	19.64	4.48	2.95	39941.00	         14046	26.17万	4.98	9.20	          5.22	42.53	8.80	1.29	0.450㈢	          3.57	          0.34	          1.92	          0.44	         55.49	  12.38㈢	         34.75	         25.28	         21.94	0.83	4675	002698	--  	--  	--  	
002701	奥瑞金	1.73	5.89	0.10	5.89	5.90	419942	4547	0.00	          1.64	5.81	5.93	5.74	5.79	    14.86	24485.87	  1.00	金属包装	北京	3.28	5.83	185205	234737	  0.79	0.00	4181	1484	--  	-25.46	          1.26	          0.06	267.82	0.00	   0.00	44963.95	257.96	0.35	0.57	--  	          0.03	--  	5.25	--  	--  	         25.57	        150.63亿	        150.77亿	  0.73	   3131	3	4.89	9.27	9.28	9.07	4.99	38.59	47.99	7.28	46.52	0	   16.99亿	          2.47	        100.09亿	          2.56亿	17.87	19.14	0.60	4.80	上穿BOLL上轨	12	8	12	0.35	2.42	-0.86	0.69	-0.67	2.61	20241031	20121011	         25.60	--  	--  	184.17	91.06	          2.81	49.03	88.68	51.38	5.15	80.31	32.80	15.12	34.52	0.81	13.40	108.57	89.79	10.68	1.51	10.60	7.55	7.61	7.45	45.01	18.54	20.16	44420.00	         38256	22.53万	7.74	1.40	          1.66	8.13	1.39	2.07	0.300㈢	          3.54	          0.52	          1.76	          0.72	         49.44	   8.36㈢	         17.30	          9.83	          6.95	0.39	4301	002701	--  	--  	--  	
002702	海欣食品	10.00	6.49	0.59	6.49	--  	1551555	946	0.00	         33.59	6.49	6.49	5.97	5.90	--  	99724.20	  3.08	预加工食品	福建	8.81	6.43	899968	651587	  1.38	0.00	72952	0	--  	0.00	          0.05	          0.05	61.40	0.00	   0.00	20710.97	2606.81	0.00	12.59	23.75	          1.15	--  	0.43	0.05	4734.58	          4.62	         29.98亿	         36.07亿	  9.00	   2558	5	10.07	33.26	42.64	43.90	57.91	106.69	0.31	40.78	4.17	6	    3.49亿	         44.41	         22.68亿	          3.28亿	--  	1444.40	0.73	18.43	-- -- 	8	6	13	10.00	10.00	1.19	8.98	0.00	8.71	20241031	20121011	          5.56	--  	--  	20.73	10.88	          0.33	45.93	9.56	8.49	0.65	7.04	1.72	4.96	1.53	0.25	3.92	11.41	9.38	-0.17	-0.01	-0.15	-0.23	-0.24	-0.27	1.27	0.38	-1.05	45825.00	          7625	4.95万	-750.84	0.67	          3.32	94.10	3.16	0.68	-0.040㈢	          1.96	          0.71	          0.23	          0.07	         52.48	  -2.20㈢	         17.78	         -1.48	         -2.06	0.11	2091	002702	--  	--  	--  	
002703	浙江世宝	0.39	12.91	0.05	12.91	12.92	174744	3469	0.00	          2.98	12.90	12.99	12.75	12.86	    71.13	22525.29	  0.95	底盘与发动机系统	浙江	1.87	12.89	86797	87947	  0.99	0.00	177	1215	--  	-37.11	          1.76	          0.22	447.85	0.00	   0.00	22361.37	121.39	-0.30	0.54	--  	          0.03	--  	2.07	--  	--  	          5.86	         75.66亿	         78.21亿	 -0.61	   3303	3	1.10	1.57	1.49	5.73	-3.66	22.96	-12.47	3.94	-3.23	6	    2.84亿	          6.15	         36.68亿	          0.41亿	71.26	137.03	0.87	1.02	-- -- 	10	12	1	0.31	1.01	-0.86	0.23	-0.62	1.25	20241030	20121102	          8.23	--  	          2.17	29.75	19.06	          0.03	35.81	19.96	6.41	0.58	10.35	2.74	5.12	9.63	0.16	4.93	18.18	14.59	1.22	0.02	1.21	1.27	1.12	1.05	4.51	-0.05	1.01	75663.00	          3755	4.85万	174.96	54.49	          5.57	-2203.27	5.84	0.19	0.140㈢	          2.32	          0.60	          0.55	         -0.01	         64.07	   5.88㈢	         19.70	          6.69	          7.01	1.01	2007	002703	--  	--  	--  	
002705	新宝股份	1.46	15.30	0.22	15.30	15.31	81177	1244	0.07	          1.00	15.14	15.31	15.05	15.08	    11.87	12324.98	  1.00	厨房小家电	广东	1.72	15.18	35850	45327	  0.79	0.00	95	355	--  	6.82	          1.32	          0.08	190.33	0.00	   0.00	11470.55	38.46	-0.25	0.34	--  	          0.01	--  	0.73	--  	--  	          8.08	        123.65亿	        124.22亿	  0.46	   2635	2	1.55	2.90	5.15	7.14	2.69	23.49	2.76	5.38	7.97	1	    2.73亿	          2.97	         41.83亿	          1.79亿	11.93	12.53	0.71	2.20	平台整理	1	14	11	0.40	1.53	-0.20	0.66	-0.07	1.66	20241211	20140121	          8.12	--  	--  	153.54	79.94	          1.22	47.14	83.83	37.70	20.48	68.81	30.21	18.43	26.25	2.62	18.09	126.90	99.72	10.26	-0.82	10.30	8.26	7.85	7.97	48.83	6.12	-8.41	28552.00	          9576	14.65万	6.66	17.99	          1.55	20.28	0.98	2.67	0.960㈢	          9.85	          2.23	          6.01	          0.75	         52.06	   9.82㈢	         21.41	          8.09	          6.51	4.49	32780	002705	--  	--  	--  	
