代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
002755	奥赛康	-1.33	13.38	-0.18	13.38	13.39	39942	159	0.15	          0.43	13.56	13.67	13.24	13.56	    73.33	5340.01	  0.79	化学制剂	北京	3.17	13.37	21155	18787	  1.13	0.00	15	139	--  	-64.69	          0.74	          0.03	21.28	0.00	   0.00	12789.09	13.15	-0.79	0.10	--  	          0.00	--  	0.35	--  	--  	          9.28	        124.19亿	        124.19亿	 -0.03	   2471	-2	-3.28	-2.83	-3.11	-9.71	5.77	22.41	22.64	-5.37	23.66	5	    2.25亿	          1.78	         30.08亿	         -1.67亿	77.15	--  	0.74	-2.12	-- -- 	10	8	8	0.00	0.81	-2.36	-1.40	-2.12	1.06	20241105	20150515	          9.28	--  	--  	39.55	29.88	          1.38	20.97	25.60	4.36	1.49	7.52	11.27	1.87	2.13	0.41	0.93	13.84	2.52	1.30	0.10	1.25	1.10	1.27	1.02	17.07	4.48	0.70	18014.00	         12482	16.70万	168.79	23.64	          4.16	27.75	8.97	0.00	0.140㈢	          3.22	          0.10	          1.84	          0.48	         75.54	   4.25㈢	         81.82	          9.42	          7.92	1.66	979	002755	--  	--  	--  	
002756	永兴材料	0.00	42.80	0.00	42.80	42.81	71535	399	0.07	          1.84	42.82	43.13	41.80	42.80	    17.82	30433.72	  0.75	锂	浙江	3.11	42.54	37218	34317	  1.08	0.00	342	31	--  	63.38	          0.67	          0.03	170.78	0.00	   0.00	44767.70	65.51	0.00	0.15	--  	          0.01	--  	0.16	--  	--  	          3.89	        166.36亿	        230.74亿	  1.30	   3726	0	-4.27	-0.23	2.39	-3.01	0.61	27.72	-2.28	-2.51	-13.90	3	    3.02亿	          2.37	        129.25亿	          0.00亿	17.41	6.77	1.08	-0.79	-- -- 	10	2	11	0.05	0.77	-2.34	-0.61	-0.77	2.39	20241031	20150515	          5.39	--  	--  	139.15	125.49	          1.83	8.51	101.23	26.67	3.02	10.51	70.52	6.13	2.04	0.47	25.84	62.31	50.87	11.86	0.24	11.74	9.92	9.71	7.74	93.24	3.87	-23.70	57728.00	          5231	22.39万	-68.19	-35.79	          1.84	59.59	3.70	5.75	1.810㈢	         23.28	          4.79	         17.30	          0.72	         90.18	   7.74㈢	         18.36	         19.04	         15.92	2.23	2337	002756	--  	--  	--  	
002757	南兴股份	-3.78	15.78	-0.62	15.78	15.79	207107	3191	0.00	          7.34	16.26	16.40	15.64	16.40	    16.87	32934.32	  0.66	其他专用设备	广东	4.63	15.90	127610	79497	  1.61	0.00	230	155	--  	39.52	          1.17	          0.31	503.54	0.00	   0.00	53952.81	259.35	0.06	0.48	--  	          0.10	--  	1.44	--  	--  	          2.82	         44.51亿	         46.62亿	 -2.48	   3608	-1	1.36	-5.40	-3.13	2.00	-12.96	38.42	2.07	3.89	4.22	6	    1.64亿	         12.67	         25.80亿	         -1.83亿	33.44	27.96	0.67	-3.78	-- -- 	10	8	2	-0.85	0.00	-4.63	-3.05	-3.78	0.90	20241031	20150527	          2.95	--  	--  	39.52	23.83	          0.34	38.83	18.02	9.77	2.35	7.99	5.08	4.34	4.73	1.14	8.48	25.76	20.61	2.43	0.06	2.41	2.10	2.07	1.99	10.49	3.44	0.29	28595.00	          5719	9.02万	-12.04	-3.91	          1.96	13.53	1.81	3.05	0.700㈢	          8.06	          2.87	          3.55	          1.17	         60.30	   8.70㈢	         19.96	          9.42	          8.15	1.11	2430	002757	--  	--  	--  	
002758	浙农股份	2.13	10.09	0.21	10.09	10.10	261157	2189	0.40	          5.04	9.89	10.35	9.89	9.88	    24.60	26543.98	  1.91	贸易	浙江	4.66	10.16	121304	139853	  0.87	0.00	632	355	--  	71.81	          1.02	          0.23	220.88	0.00	   0.00	28304.56	263.47	1.02	0.93	--  	          0.11	--  	2.04	--  	--  	          5.18	         52.26亿	         52.62亿	  3.42	   3241	5	3.35	7.81	10.28	6.77	15.84	44.34	-3.35	6.66	-0.19	1	    2.36亿	         11.06	         23.83亿	          1.10亿	17.06	13.53	0.54	4.67	上穿BOLL上轨	8	6	13	0.10	4.76	0.10	2.83	-2.51	2.02	20241026	20150527	          5.22	--  	--  	181.65	45.09	         25.15	61.33	137.94	11.94	5.67	103.73	39.47	56.16	10.72	23.21	8.25	307.31	292.70	3.92	0.28	3.94	2.88	1.60	1.28	29.73	1.89	-9.31	30202.00	          7820	7.89万	-32.99	5.17	          1.17	27.91	0.17	3.04	0.310㈢	          8.65	          1.58	          5.70	          0.36	         24.82	   3.56㈢	          4.75	          1.28	          0.94	0.13	6497	002758	--  	--  	--  	
002759	天际股份	-2.93	9.62	-0.29	9.61	9.62	155705	916	-0.09	          3.11	9.85	9.90	9.57	9.91	--  	15098.18	  0.61	电池化学品	广东	3.33	9.70	92290	63415	  1.46	0.00	149	186	--  	-17.77	          0.97	          0.09	88.12	0.00	   0.00	16975.27	113.77	-0.09	0.67	--  	          0.03	--  	1.02	--  	--  	          5.01	         48.20亿	         48.23亿	 -1.63	   2906	-2	-3.69	-4.37	-7.77	-15.61	14.39	61.41	-5.96	-14.11	-8.47	11	    3.39亿	          4.60	         32.57亿	         -1.45亿	--  	135.61	1.06	-3.90	-- -- 	10	8	11	-0.61	-0.10	-3.43	-2.12	-2.83	0.52	20241031	20150528	          5.01	--  	--  	72.64	43.57	          5.23	32.82	24.74	20.64	3.02	19.77	9.77	3.14	5.14	0.10	27.66	14.52	14.69	-2.34	0.00	-2.35	-2.38	-1.89	-1.89	10.78	-2.73	-6.58	65159.00	          5197	5.00万	-833.01	-11.83	          1.11	-17.64	3.32	1.00	-0.380㈢	          8.69	          5.52	          2.15	         -0.55	         59.98	  -4.33㈢	         -1.21	        -16.13	        -16.39	0.62	1359	002759	--  	--  	--  	
002760	凤形股份	1.85	19.87	0.36	19.86	19.87	34818	164	0.10	          3.22	19.62	20.10	19.31	19.51	   112.67	6880.39	  2.08	磨具磨料	江西	4.05	19.76	17003	17815	  0.95	0.00	161	29	--  	-61.33	          0.57	          0.07	32.59	0.00	   0.00	4740.88	20.40	0.51	0.43	--  	          0.02	--  	0.33	--  	--  	          1.08	         21.46亿	         21.46亿	  3.14	   1547	1	-0.20	2.59	-0.05	-0.70	2.79	51.68	-10.46	-0.70	-8.94	5	    0.63亿	          5.54	         12.49亿	          0.39亿	--  	--  	0.54	1.69	空头排列	12	12	2	0.56	3.02	-1.03	1.28	-1.14	2.90	20241029	20150611	          1.08	--  	--  	13.45	8.85	--  	34.18	7.47	3.49	0.59	2.81	2.48	1.57	1.59	0.22	4.17	4.36	3.59	0.14	0.01	0.14	0.14	0.14	-0.05	3.27	-0.23	-1.12	8935.00	          7035	13.98万	180.41	-16.06	          2.42	-95.18	4.92	0.50	0.130㈢	          8.19	          3.86	          3.03	         -0.21	         65.82	   1.61㈢	         17.81	          3.27	          3.27	0.18	869	002760	--  	--  	--  	
002761	浙江建投	-1.08	10.06	-0.11	10.05	10.06	265319	2496	0.10	          2.45	10.14	10.23	10.01	10.17	    58.56	26853.48	  0.49	房屋建设	浙江	2.16	10.12	150658	114661	  1.31	0.00	1018	2207	--  	-2.40	          1.08	          0.10	251.10	0.00	   0.00	41759.44	201.48	0.00	0.48	--  	          0.03	--  	1.41	--  	--  	         10.81	        108.78亿	        108.78亿	  0.22	   3661	-3	-3.97	-5.90	-6.85	-1.28	6.12	37.06	-5.10	0.50	-1.47	6	    6.15亿	          4.32	         61.85亿	         -1.19亿	--  	28.08	0.65	-3.55	KDJ死叉	10	6	11	-0.29	0.59	-1.57	-0.49	-1.66	0.50	20241031	20150610	         10.81	--  	--  	1200.72	78.80	         23.92	91.45	912.78	31.20	23.03	971.25	74.50	43.66	259.73	45.22	9.05	587.63	561.34	5.32	-0.27	4.71	2.65	1.39	1.46	42.09	-21.02	-17.67	101002.00	          6087	6.12万	-73.89	-18.12	          1.66	-5.18	0.19	0.49	0.070㈢	          6.04	          0.84	          3.89	         -1.94	          6.56	   1.77㈢	          4.47	          0.91	          0.45	5.93	20624	002761	--  	--  	--  	
002762	金发拉比	2.36	9.12	0.21	9.12	9.13	779541	6249	0.11	         36.88	9.00	9.67	8.63	8.91	--  	71651.40	  3.94	非运动服装	广东	11.67	9.19	373013	406528	  0.92	0.00	3308	1646	--  	17.76	          0.82	          0.82	569.91	0.00	   0.00	21548.89	1907.55	-2.69	8.85	43.53	          1.29	--  	5.27	--  	--  	          2.11	         19.28亿	         32.29亿	  3.66	   4366	5	10.00	14.28	22.58	18.28	31.79	72.40	2.13	20.96	2.13	6	    1.64亿	         47.46	         14.98亿	          0.74亿	--  	--  	0.62	9.09	上穿BOLL上轨	8	8	2	1.01	8.53	-3.14	3.14	-5.69	5.68	20241031	20150610	          3.54	--  	--  	8.62	8.06	         -0.00	6.56	3.19	2.29	0.45	0.52	0.62	1.02	0.19	0.13	1.60	1.39	0.68	-0.09	-0.02	-0.10	-0.10	-0.10	-0.11	2.18	-0.11	-1.61	38455.00	          4271	3.90万	-339.92	-7.63	          4.00	-293.70	23.30	0.56	-0.030㈢	          2.28	          0.45	          0.62	         -0.03	         93.49	  -1.23㈢	         51.26	         -6.60	         -7.35	0.08	601	002762	--  	--  	--  	
002763	汇洁股份	2.32	7.49	0.17	7.48	7.49	80836	1065	0.13	          2.66	7.37	7.58	7.36	7.32	    18.75	6058.20	  1.80	鞋帽及其他	深圳	3.01	7.49	39561	41275	  0.96	0.00	305	464	--  	-35.60	          1.21	          0.13	79.77	0.00	   0.00	3395.73	28.01	0.55	0.82	--  	          0.02	--  	2.14	--  	--  	          3.04	         22.74亿	         30.70亿	  3.62	   1695	1	-1.21	3.18	3.74	3.31	9.66	26.74	-9.54	4.17	-6.49	0	    1.56亿	          5.17	         11.71亿	          0.70亿	32.06	16.50	0.60	2.18	平台整理	12	2	1	0.68	3.55	0.55	2.32	-1.19	1.77	20241031	20150610	          4.10	--  	--  	28.57	19.76	          1.29	26.31	21.29	4.05	0.80	6.49	10.14	8.41	1.96	0.24	7.87	21.73	6.83	2.01	0.00	2.02	1.45	1.23	1.16	5.74	1.45	-1.03	16550.00	          9448	7.08万	-41.82	0.74	          1.55	21.17	1.41	5.46	0.300㈢	          4.82	          1.92	          1.40	          0.35	         69.17	   6.22㈢	         68.57	          9.24	          6.68	0.54	7099	002763	--  	--  	--  	
002765	蓝黛科技	-2.94	9.91	-0.30	9.90	9.91	584105	7067	0.30	          9.80	10.12	10.17	9.79	10.21	    46.78	58101.78	  0.42	面板	重庆	3.72	9.95	301129	282976	  1.06	0.00	798	581	--  	19.36	          1.33	          0.36	700.34	0.00	   0.00	85259.81	226.69	-0.77	0.27	--  	          0.05	--  	0.47	--  	--  	          5.96	         59.05亿	         64.63亿	 -1.64	   4378	-5	-4.85	-8.07	-9.83	5.87	16.59	106.89	44.04	9.14	47.69	10	    4.51亿	         12.95	         44.69亿	         -1.96亿	--  	--  	0.84	-5.80	-- -- 	12	8	6	-0.88	-0.39	-4.11	-2.55	-2.56	1.23	20241030	20150612	          6.52	--  	--  	53.70	24.78	          0.23	53.41	27.02	14.91	2.68	18.59	5.40	7.23	12.09	0.11	15.46	26.15	22.66	1.09	0.00	1.08	1.05	1.04	0.62	2.15	1.38	-1.60	42582.00	         10590	10.49万	66.83	25.86	          2.61	46.83	2.47	0.49	0.160㈢	          3.80	          2.37	          0.33	          0.21	         46.15	   4.18㈢	         13.35	          4.15	          4.01	0.99	4341	002765	--  	--  	--  	
002766	索菱股份	-2.19	6.70	-0.15	6.69	6.70	470282	6204	-0.29	          5.54	6.88	6.92	6.66	6.85	    98.16	31807.65	  0.45	汽车电子电气系统	深圳	3.80	6.76	266017	204265	  1.30	0.00	336	574	--  	-16.71	          1.20	          0.31	415.67	0.00	   0.00	58962.75	348.27	0.44	0.59	--  	          0.14	--  	0.53	--  	--  	          8.50	         56.92亿	         57.67亿	 -0.89	   4003	-3	-4.33	-13.88	-1.04	10.56	20.72	62.23	11.30	16.32	22.94	11	    3.74亿	         12.57	         25.06亿	         -1.29亿	102.93	180.87	0.64	-6.82	阶段放量	12	2	2	0.44	1.02	-2.77	-1.31	-3.18	0.60	20241119	20150611	          8.61	--  	--  	12.69	7.56	         -0.04	40.73	8.47	1.45	0.88	4.61	4.58	1.80	1.24	1.15	26.12	10.32	8.04	0.45	0.03	0.45	0.43	0.44	0.39	-26.86	0.61	0.99	66926.00	          5589	3.74万	127.38	41.45	          7.60	94.88	5.59	0.00	0.050㈢	          0.88	          3.03	         -3.12	          0.07	         59.56	   5.83㈢	         22.11	          4.37	          4.21	0.75	679	002766	--  	--  	--  	
002767	先锋电子	-1.25	15.00	-0.19	15.00	15.01	38388	488	0.20	          2.95	15.16	15.34	14.85	15.19	   172.03	5796.06	  0.63	仪器仪表	浙江	3.23	15.10	19581	18807	  1.04	0.00	2	21	--  	-32.33	          1.54	          0.21	73.20	0.00	   0.00	7206.08	23.80	0.00	0.33	--  	          0.03	--  	0.25	--  	--  	          1.30	         19.53亿	         22.50亿	  0.05	   1983	-2	-3.56	-4.03	-5.36	-1.76	11.19	33.93	-9.85	0.34	-6.60	10	    0.57亿	          6.70	          8.59亿	         -0.28亿	--  	298.99	0.82	-2.91	MACD死叉	8	8	2	-0.20	0.99	-2.24	-0.59	-2.22	1.01	20241211	20150612	          1.50	--  	--  	11.38	8.18	          0.05	27.67	8.71	2.01	0.10	3.09	2.09	1.39	4.22	0.02	2.87	4.43	2.99	0.11	-0.03	0.10	0.09	0.10	0.06	3.22	-0.42	-0.49	14795.00	          3871	5.81万	-61.57	0.23	          2.75	-53.63	5.08	0.11	0.070㈢	          5.45	          1.91	          2.15	         -0.28	         71.91	   1.20㈢	         32.62	          2.38	          2.04	0.35	780	002767	--  	--  	--  	
002768	国恩股份	-1.28	23.84	-0.31	23.84	23.86	39905	567	-0.24	          2.26	24.00	24.76	23.77	24.15	    10.59	9620.56	  0.91	改性塑料	山东	4.10	24.11	21145	18760	  1.13	0.00	22	1	--  	-5.03	          0.93	          0.07	135.17	0.00	   0.00	10784.43	38.16	0.08	0.35	--  	          0.01	--  	0.69	--  	--  	          1.77	         42.14亿	         64.67亿	  0.02	   2527	-1	0.29	0.46	2.41	3.74	8.06	33.78	17.61	5.81	12.24	0	    1.18亿	          3.37	         28.19亿	         -0.84亿	12.00	14.06	0.77	-0.42	-- -- 	12	6	9	-0.62	2.53	-1.57	-0.17	-3.72	0.29	20241031	20150630	          2.71	--  	--  	164.29	47.69	         18.74	59.56	112.92	28.94	8.02	66.73	30.93	33.52	26.45	0.67	7.62	141.60	129.90	5.00	-0.06	5.34	4.87	4.58	4.16	36.98	4.06	3.08	19440.00	          6083	14.50万	21.17	11.79	          1.36	15.94	0.46	0.74	1.690㈢	         17.58	          2.81	         13.64	          1.50	         29.03	   9.61㈢	          8.27	          3.53	          3.44	3.72	4582	002768	--  	--  	--  	
002769	普路通	-5.59	8.78	-0.52	8.78	8.79	392557	4123	0.34	         11.81	9.12	9.25	8.71	9.30	--  	35009.48	  0.81	供应链服务	深圳	5.81	8.92	236306	156251	  1.51	0.00	2142	207	--  	70.90	          2.09	          0.77	362.00	0.00	   0.00	74588.81	730.97	-0.75	0.98	--  	          0.37	--  	0.30	--  	--  	          3.32	         29.18亿	         32.78亿	 -4.29	   3929	-2	-9.27	-5.79	6.55	8.80	34.46	74.90	-1.01	19.62	2.33	16	    2.17亿	         18.11	         19.03亿	         -1.94亿	--  	--  	0.79	-4.77	放量下挫	8	8	11	-1.94	-0.54	-6.34	-4.09	-5.08	0.80	20241212	20150629	          3.73	--  	--  	102.52	11.89	         -0.19	88.59	96.87	2.27	0.01	90.25	4.84	0.66	1.57	0.40	2.53	4.43	2.37	-0.67	0.59	-0.67	-0.58	-0.45	-0.48	5.23	-2.04	-2.64	28489.00	          7608	6.68万	29.38	-9.31	          2.76	-16.04	7.40	0.00	-0.120㈢	          3.18	          0.68	          1.40	         -0.55	         11.59	  -3.74㈢	         46.42	        -15.12	        -13.01	0.14	346	002769	--  	--  	--  	
002771	真视通	-1.38	18.60	-0.26	18.60	18.61	64574	737	-0.04	          3.70	18.96	19.00	18.47	18.86	--  	12074.07	  0.59	行业应用软件	北京	2.81	18.70	33864	30710	  1.10	0.00	502	55	--  	59.24	          1.22	          0.11	137.07	0.00	   0.00	14771.64	43.99	0.37	0.30	--  	          0.02	--  	0.55	--  	--  	          1.75	         32.46亿	         39.02亿	 -0.08	   2788	-2	-2.43	-2.92	-7.33	-5.29	3.11	4.09	-31.11	-4.02	-34.69	10	    1.52亿	          4.25	         28.28亿	         -0.55亿	--  	--  	0.98	-2.97	MACD死叉	1	10	2	0.53	0.74	-2.07	-0.85	-2.11	0.70	20241023	20150629	          2.10	--  	--  	10.73	6.46	          0.15	38.45	7.75	1.13	0.33	3.90	2.03	2.30	2.53	1.01	1.49	2.43	2.11	-0.24	-0.01	-0.25	-0.29	-0.23	-0.25	2.39	-0.93	-0.66	62326.00	          2440	4.54万	63.06	10.01	          6.04	-42.04	16.05	0.00	-0.110㈢	          3.08	          0.71	          1.14	         -0.44	         60.13	  -3.57㈢	         13.26	        -10.07	        -12.04	0.27	384	002771	--  	--  	--  	
002772	众兴菌业	1.27	8.00	0.10	7.99	8.00	120168	1152	0.00	          3.08	7.95	8.06	7.90	7.90	    26.62	9604.34	  1.14	食用菌	甘肃	2.03	7.99	55914	64254	  0.87	0.00	563	90	--  	17.34	          1.41	          0.14	92.16	0.00	   0.00	10269.15	22.58	0.00	0.22	--  	          0.01	--  	0.45	--  	--  	          3.90	         31.21亿	         31.46亿	  2.56	   2323	1	-1.50	3.36	5.40	4.98	12.68	34.01	5.12	6.66	5.40	2	    2.49亿	          4.83	         19.91亿	          0.39亿	42.73	19.47	0.57	1.91	-- -- 	8	8	11	0.63	2.03	0.00	1.14	-0.74	1.27	20241115	20150626	          3.93	--  	--  	63.09	34.03	          0.02	46.03	29.65	22.93	3.28	14.00	13.67	12.58	0.31	0.06	20.24	14.16	11.36	0.86	0.02	0.88	0.88	0.89	0.65	9.30	3.02	3.20	36258.00	          6864	5.49万	-49.49	-2.48	          0.92	10.42	2.22	3.80	0.230㈢	          8.65	          5.15	          2.36	          0.77	         53.94	   2.60㈢	         19.78	          6.05	          6.18	0.11	5761	002772	--  	--  	--  	
002773	康弘药业	-0.70	19.85	-0.14	19.84	19.85	51772	325	0.25	          0.76	20.00	20.09	19.73	19.99	    14.06	10290.36	  0.65	化学制剂	四川	1.80	19.88	29724	22048	  1.35	0.00	12	73	--  	-22.11	          0.83	          0.03	64.51	0.00	   0.00	18696.73	40.96	0.00	0.22	--  	          0.01	--  	0.62	--  	--  	          6.85	        136.04亿	        182.57亿	  0.60	   2689	-2	-2.44	-2.31	-2.22	-3.78	3.28	15.14	4.97	-3.07	9.91	2	    3.19亿	          1.62	         63.25亿	         -1.29亿	15.41	17.60	0.89	-1.64	MACD死叉	14	2	14	0.05	0.50	-1.30	-0.55	-1.19	0.61	20241213	20150626	          9.20	--  	--  	92.13	84.36	         -0.01	8.45	62.03	22.23	2.94	7.35	33.25	4.04	1.74	0.04	19.97	34.11	3.45	11.49	0.20	11.38	9.65	9.74	9.59	50.05	12.54	-14.06	34354.00	          9276	18.41万	17.97	13.75	          2.16	14.55	5.35	1.90	1.060㈢	          9.17	          2.17	          5.44	          1.36	         91.56	  11.54㈢	         89.88	         33.67	         28.29	3.42	4214	002773	--  	--  	--  	
002774	快意电梯	0.65	7.79	0.05	7.79	7.80	61768	845	0.26	          2.19	7.76	7.88	7.73	7.74	    23.06	4819.74	  0.58	楼宇设备	广东	1.94	7.80	32212	29556	  1.09	0.00	94	633	--  	-17.60	          1.81	          0.21	65.83	0.00	   0.00	5846.30	10.09	0.00	0.17	--  	          0.01	--  	0.37	--  	--  	          2.82	         21.95亿	         26.23亿	  1.94	   1539	1	-2.89	-0.39	-1.64	-11.07	10.34	42.41	0.00	-2.13	-1.40	3	    1.10亿	          5.61	          8.57亿	          0.17亿	19.44	18.01	0.78	-0.38	-- -- 	8	6	6	0.26	1.81	-0.13	0.78	-1.14	0.78	20241029	20170324	          3.37	--  	--  	20.21	12.19	          0.00	39.68	14.57	1.69	1.32	7.42	2.87	3.00	2.12	3.57	4.15	11.17	8.15	0.96	0.10	0.98	0.85	0.85	0.70	3.29	0.33	1.09	17564.00	          6264	4.88万	-11.08	-6.86	          2.15	79.13	2.35	5.17	0.250㈢	          3.62	          1.23	          0.98	          0.10	         60.31	   7.00㈢	         27.03	          8.59	          7.64	0.48	1751	002774	--  	--  	--  	
002775	文科股份	-2.44	3.99	-0.10	3.99	4.00	340877	6260	0.00	          7.60	4.08	4.14	3.92	4.09	   301.86	13664.72	  0.63	园林工程	广东	5.38	4.01	192492	148385	  1.30	0.00	191	646	--  	-27.84	          1.70	          0.43	249.77	0.00	   0.00	24289.54	366.06	0.74	1.51	--  	          0.33	--  	0.56	--  	--  	          4.48	         17.89亿	         24.45亿	 -1.15	   3004	-3	-9.91	-12.31	6.12	13.67	27.88	75.77	0.25	17.35	-0.25	8	    2.75亿	         12.38	         10.99亿	         -0.61亿	--  	--  	0.67	-6.34	KDJ死叉	8	8	2	-0.24	1.22	-4.16	-1.96	-3.62	1.79	20241030	20150629	          6.13	--  	--  	62.01	3.30	          0.40	94.04	32.16	3.14	0.83	42.81	3.87	4.09	10.72	0.39	12.79	5.02	4.07	-0.22	0.01	0.14	0.03	0.06	-0.22	-17.58	-1.84	0.95	17191.00	         16018	6.39万	123.16	-37.85	         11.11	-13.30	4.87	0.00	0.010㈢	          0.36	          2.09	         -2.87	         -0.30	          5.33	   1.84㈢	         19.00	         -4.45	          0.66	0.10	1032	002775	--  	--  	--  	
002777	久远银海	-2.47	19.37	-0.49	19.36	19.37	108946	892	0.16	          2.69	19.85	19.92	19.20	19.86	   315.22	21226.96	  0.93	行业应用软件	四川	3.63	19.48	59008	49938	  1.18	0.00	680	209	--  	17.31	          0.98	          0.09	172.78	0.00	   0.00	23680.07	61.34	0.30	0.26	--  	          0.01	--  	0.97	--  	--  	          4.05	         78.35亿	         79.07亿	 -1.17	   3501	-4	-3.07	-5.83	-4.95	-8.33	0.73	48.54	-28.73	-8.42	-22.49	8	    2.48亿	          4.39	         48.06亿	         -2.00亿	111.82	48.28	0.91	-4.06	空头排列	10	12	9	-0.05	0.30	-3.32	-1.91	-2.76	0.89	20241028	20151231	          4.08	--  	--  	26.31	16.40	          1.21	33.07	19.09	1.11	3.38	8.45	3.99	4.20	5.32	5.61	3.14	6.68	3.83	0.17	0.05	0.17	0.14	0.19	0.07	7.89	-0.32	-2.91	55882.00	          4440	8.60万	-83.53	-16.84	          4.82	-244.33	11.83	0.60	0.050㈢	          4.02	          0.77	          1.93	         -0.08	         62.32	   1.15㈢	         42.63	          2.58	          2.03	0.79	4521	002777	--  	--  	--  	
002778	中晟高科	0.00	18.13	0.00	18.13	18.15	33413	557	0.17	          2.71	18.13	18.33	17.80	18.13	--  	6034.00	  0.55	水治理	江苏	2.92	18.06	17793	15620	  1.14	0.00	4	12	--  	-38.19	          1.19	          0.11	100.98	0.00	   0.00	8736.41	13.78	-0.37	0.16	--  	          0.01	--  	0.16	--  	--  	          1.23	         22.38亿	         22.62亿	  1.30	   1610	0	-1.57	3.96	3.19	7.85	4.68	93.28	22.09	7.60	20.71	7	    0.76亿	          4.40	         13.78亿	          0.00亿	--  	--  	0.93	1.91	-- -- 	10	8	3	0.00	1.10	-1.82	-0.39	-1.09	1.85	20241029	20160106	          1.25	--  	--  	12.77	3.87	          0.92	62.48	9.01	1.93	0.25	4.95	0.59	0.93	5.59	0.91	0.67	3.70	3.22	-0.17	-0.01	-0.18	-0.30	-0.36	-0.43	1.41	0.05	-0.48	9290.00	          8180	14.83万	-65.45	-29.05	          5.84	452.67	6.11	0.00	-0.290㈢	          3.11	          0.53	          1.13	          0.04	         30.33	  -9.20㈢	         12.91	         -4.51	         -8.22	0.11	569	002778	--  	--  	--  	
002779	中坚科技	-4.26	64.89	-2.89	64.88	64.89	88201	756	0.53	          7.45	67.11	69.90	64.30	67.78	   161.04	58763.64	  0.78	农用机械	浙江	8.26	66.62	43447	44754	  0.97	0.00	13	203	--  	-42.41	          0.83	          0.26	490.57	0.00	   0.00	53293.88	373.13	-0.12	0.70	--  	          0.09	--  	0.50	--  	--  	          1.18	         76.85亿	         85.65亿	 -2.96	   3493	-3	-3.45	-14.40	-5.13	-5.21	32.43	115.80	217.62	4.26	162.50	11	    0.60亿	         14.65	         39.08亿	         -3.81亿	232.43	186.03	0.74	-8.31	MACD死叉	8	8	12	-0.99	3.13	-5.13	-1.71	-7.17	0.92	20241029	20151209	          1.32	--  	--  	10.80	7.18	          0.03	33.32	7.18	2.28	0.66	3.34	1.97	2.71	1.21	0.18	1.95	6.21	4.57	0.44	0.01	0.44	0.39	0.40	0.33	3.44	0.43	0.44	6614.00	          9106	59.09万	-19.40	31.38	         11.93	198.04	13.79	0.22	0.300㈢	          5.44	          1.48	          2.60	          0.33	         66.44	   5.56㈢	         26.39	          7.08	          6.31	0.36	716	002779	--  	--  	--  	
002780	三夫户外	7.07	15.60	1.03	15.60	15.61	293381	2647	0.19	         22.46	15.00	16.00	14.80	14.57	   215.34	44922.50	  1.93	运动服装	北京	8.24	15.31	143377	150004	  0.96	0.00	977	727	--  	37.10	          1.02	          0.51	412.94	0.00	   0.00	41585.02	1204.35	0.00	2.90	--  	          0.66	--  	1.46	--  	--  	          1.31	         20.38亿	         24.58亿	  8.37	   4179	4	4.07	17.29	19.54	13.13	28.40	70.68	15.90	14.04	24.70	8	    1.22亿	         23.95	         19.11亿	          1.62亿	69.44	62.85	0.62	10.87	上穿BOLL上轨	8	6	2	2.95	9.81	1.58	5.08	-2.50	5.41	20241025	20151209	          1.58	--  	--  	11.96	6.97	          0.10	40.81	7.18	2.17	0.50	4.05	0.57	5.17	0.33	0.32	4.95	5.00	2.19	0.02	0.11	0.02	0.01	0.09	0.04	0.26	-0.60	-0.64	18210.00	          6726	10.49万	-28.85	-7.54	          3.53	-40.85	4.92	0.00	0.050㈢	          4.43	          3.14	          0.17	         -0.38	         58.31	   1.23㈢	         56.23	          0.39	          0.15	0.13	925	002780	--  	--  	--  	
