代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600773	西藏城投	3.67	12.72	0.45	12.71	12.72	281054	2073	-0.38	          2.95	12.21	12.93	12.08	12.27	--  	35308.81	  1.78	住宅开发	西藏	6.93	12.56	135266	145788	  0.93	0.00	1753	572	--  	18.22	          1.95	          0.20	263.75	0.00	   0.00	14179.66	42.12	0.00	0.30	--  	          0.01	--  	0.56	--  	--  	          9.52	        121.04亿	        121.04亿	  3.71	   3563	3	0.25	6.28	2.01	0.39	-10.61	14.91	8.17	0.63	16.16	0	    5.60亿	          5.02	         71.23亿	          4.28亿	--  	188.34	0.97	3.58	-- -- 	1	8	2	-0.49	5.38	-1.55	2.36	-1.62	5.30	20241031	19961108	          9.52	--  	--  	145.94	46.73	         -1.90	69.28	105.10	24.89	2.09	63.66	9.14	87.81	0.15	12.90	24.96	2.23	1.00	-1.85	-0.15	-1.85	-1.86	-1.49	-1.49	11.06	-8.24	3.51	58824.00	          9519	12.11万	-342.35	-84.44	          2.59	-14.69	54.27	0.08	-0.160㈢	          4.91	          2.62	          1.16	         -0.87	         32.02	  -3.19㈢	         55.18	        -82.77	        -83.46	--  	357	600773	--  	--  	--  	
600774	汉商集团	0.73	8.30	0.06	8.30	8.31	51671	980	0.12	          1.75	8.26	8.36	8.16	8.24	   736.75	4272.58	  0.90	化学制剂	湖北	2.43	8.27	22399	29272	  0.77	0.00	18	396	--  	-65.91	          1.60	          0.14	81.34	0.00	   0.00	3497.15	6.69	0.00	0.19	--  	          0.01	--  	0.67	--  	--  	          2.95	         24.47亿	         24.49亿	  0.77	   1725	3	0.61	3.62	-0.60	7.38	1.97	27.49	-18.63	2.72	-15.82	10	    1.23亿	          4.21	         10.19亿	          0.18亿	--  	39.72	1.03	1.34	多头排列	1	2	13	0.24	1.46	-0.97	0.36	-0.72	1.72	20241030	19961108	          2.95	--  	--  	35.28	16.78	          1.47	48.29	6.26	14.56	2.52	14.27	0.75	2.42	1.27	0.05	9.60	9.04	4.16	0.05	0.00	0.13	-0.04	0.02	-0.12	3.83	1.36	-0.34	16930.00	          7254	6.02万	-96.38	-11.06	          1.46	18.01	2.71	0.00	0.010㈢	          5.69	          3.25	          1.30	          0.46	         47.54	   0.15㈢	         54.02	          0.52	         -0.47	0.31	2380	600774	--  	--  	--  	
600775	南京熊猫	-3.40	11.35	-0.40	11.35	11.36	487323	4783	0.18	          7.25	11.78	11.78	11.26	11.75	--  	55604.58	  0.56	通信终端及配件	江苏	4.43	11.41	274377	212946	  1.29	0.00	1029	503	--  	-0.59	          1.14	          0.26	542.87	0.00	   0.00	69887.96	349.98	0.00	0.50	--  	          0.07	--  	0.48	--  	--  	          6.72	         76.25亿	         76.25亿	 -3.36	   4255	-2	-2.73	-2.66	-8.02	-6.74	0.62	52.55	-16.17	-3.49	-14.34	11	    4.39亿	         11.10	         49.83亿	         -3.66亿	--  	--  	0.95	-3.49	-- -- 	12	6	3	0.26	0.26	-4.17	-2.89	-3.65	0.80	20241029	19961118	          9.14	--  	          2.42	52.78	32.04	          2.70	34.18	37.10	7.67	1.00	17.54	7.67	6.10	11.95	1.31	14.71	18.28	15.62	-0.52	0.64	-0.52	-0.65	-0.99	-1.12	5.10	-2.58	-1.18	69701.00	          6299	7.15万	-211.93	-6.06	          3.24	-40.20	5.67	0.00	-0.110㈢	          3.51	          1.61	          0.56	         -0.28	         60.71	  -3.09㈢	         14.57	         -2.87	         -3.54	1.67	2759	600775	--  	--  	--  	
600776	东方通信	-1.69	12.78	-0.22	12.77	12.78	243759	2791	0.08	          2.55	13.01	13.07	12.63	13.00	   116.17	31252.36	  0.48	其他通信设备	浙江	3.38	12.82	144926	98833	  1.47	0.00	618	509	--  	-8.81	          1.19	          0.15	356.69	0.00	   0.00	42746.75	195.54	0.00	0.46	--  	          0.04	--  	0.65	--  	--  	          9.56	        122.18亿	        160.52亿	 -1.65	   3922	-1	0.15	0.62	-5.55	9.14	0.08	50.35	10.74	-6.65	13.80	6	    4.10亿	          5.94	         52.45亿	         -2.76亿	115.16	106.85	1.04	-1.24	-- -- 	8	8	1	0.08	0.54	-2.85	-1.38	-2.22	1.19	20241030	19961126	         12.56	          3.00	--  	43.60	34.57	          0.35	19.92	27.01	1.44	1.15	7.63	7.26	6.58	9.48	0.54	9.01	19.70	17.77	1.16	1.12	1.17	1.02	1.04	-0.16	11.23	-1.76	-3.28	115188.00	          6167	7.88万	-9.61	2.39	          4.64	-91.16	8.15	0.47	0.080㈢	          2.75	          0.72	          0.89	         -0.14	         79.28	   3.00㈢	          9.83	          5.90	          5.19	1.39	2183	600776	--  	--  	--  	
600778	友好集团	0.00	6.11	0.00	6.11	6.12	104116	548	-0.15	          3.35	6.16	6.23	6.04	6.11	   127.56	6375.88	  0.77	多业态零售	新疆	3.11	6.12	58373	45743	  1.28	0.00	117	1838	--  	-20.17	          0.76	          0.09	33.48	0.00	   0.00	10386.32	18.36	0.00	0.18	--  	          0.02	--  	0.65	--  	--  	          3.11	         19.02亿	         19.03亿	  0.05	   2022	0	2.17	2.00	2.00	11.29	8.14	38.55	-4.68	5.53	-2.24	8	    1.94亿	          5.36	         11.87亿	          0.00亿	--  	--  	1.11	0.99	-- -- 	12	12	3	0.82	1.96	-1.15	0.16	-1.93	1.16	20241023	19961203	          3.11	--  	--  	38.12	2.24	          0.18	93.66	12.52	15.11	1.82	27.02	4.04	5.06	0.53	11.97	4.04	13.04	9.19	0.12	-0.12	0.15	0.14	0.11	0.04	-6.43	0.84	1.17	18888.00	         10281	6.28万	111.65	-7.32	          8.50	22.63	1.46	0.00	0.040㈢	          0.72	          1.30	         -2.07	          0.27	          5.88	   4.99㈢	         29.55	          0.90	          1.08	--  	2569	600778	--  	--  	--  	
600779	水井坊	1.49	58.55	0.86	58.55	58.56	107538	886	0.14	          2.21	57.63	59.52	57.01	57.69	    19.03	63033.09	  1.09	白酒	四川	4.35	58.61	49013	58525	  0.84	0.00	33	13	--  	1.02	          1.00	          0.12	518.75	0.00	   0.00	51210.20	505.42	0.00	0.99	--  	          0.05	--  	3.72	--  	--  	          4.88	        285.43亿	        285.43亿	  1.54	   4104	2	0.98	1.59	-0.34	5.74	-2.40	78.73	5.61	-2.36	1.21	5	    1.79亿	          6.01	        104.83亿	          4.19亿	20.51	22.17	1.56	1.07	-- -- 	12	2	2	-0.10	3.17	-1.18	1.59	-1.63	2.70	20241204	19961206	          4.88	--  	--  	88.81	49.72	--  	44.02	52.51	27.17	1.64	38.84	22.06	29.39	0.08	10.55	4.01	37.88	6.46	15.25	0.00	15.07	11.25	11.25	11.09	38.97	7.74	-1.44	93863.00	          1907	11.17万	10.03	5.56	          5.75	36.90	7.54	1.58	2.310㈢	         10.18	          0.82	          7.99	          1.59	         55.98	  22.63㈢	         82.94	         40.26	         29.70	0.25	1953	600779	--  	--  	--  	
600780	通宝能源	0.00	6.11	0.00	6.11	6.12	111317	271	0.16	          0.97	6.11	6.15	6.05	6.11	    13.67	6793.82	  1.05	火力发电	山西	1.64	6.10	68004	43313	  1.57	0.00	1178	1562	--  	-49.29	          0.62	          0.03	16.56	0.00	   0.00	7616.43	52.61	0.00	0.69	--  	          0.02	--  	5.06	--  	--  	         11.47	         70.05亿	         70.05亿	  0.05	   2526	0	2.00	1.66	0.16	1.33	-3.02	18.64	-42.25	0.83	-23.82	0	    4.72亿	          2.36	         28.84亿	          0.00亿	13.35	10.31	1.09	0.83	-- -- 	1	2	11	0.00	0.65	-0.98	-0.16	-0.65	0.99	20241030	19961205	         11.47	--  	--  	103.05	75.58	         -0.36	27.01	36.46	40.02	1.41	21.25	24.26	1.71	7.40	4.11	13.09	78.62	72.09	4.89	1.67	4.82	3.83	3.84	3.76	46.19	9.81	2.10	30470.00	         15493	9.47万	-28.73	-2.85	          0.93	7.14	0.89	2.95	0.340㈢	          6.59	          1.14	          4.03	          0.86	         73.34	   5.09㈢	          8.30	          6.22	          4.88	0.02	4316	600780	--  	--  	--  	
600782	新钢股份	0.00	4.02	0.00	4.01	4.02	445812	2185	0.00	          1.42	4.02	4.12	3.99	4.02	--  	18042.97	  1.04	板材	江西	3.23	4.05	239292	206520	  1.16	0.00	1300	709	--  	31.84	          0.31	          0.02	87.84	0.00	   0.00	19582.44	20.50	0.00	0.10	--  	          0.00	--  	1.90	--  	--  	         31.46	        126.46亿	        126.46亿	  0.05	   3529	0	1.77	1.26	1.77	4.69	1.26	34.45	12.92	5.24	20.36	1	   17.17亿	          2.60	         69.02亿	          0.00亿	--  	25.41	1.19	1.01	-- -- 	12	6	11	0.00	2.49	-0.75	0.75	-2.43	0.75	20241030	19961225	         31.46	--  	--  	515.72	255.14	          7.42	49.09	214.06	141.22	9.15	222.67	37.35	45.07	16.59	21.35	53.42	311.80	313.35	-4.46	6.60	-4.44	-5.68	-5.79	-12.16	147.74	10.48	-6.97	52575.00	         32655	13.13万	-221.48	-49.94	          0.50	12.06	0.41	3.73	-0.180㈢	          8.11	          1.70	          4.70	          0.33	         49.47	  -2.27㈢	         -0.50	         -1.43	         -1.82	4.64	11529	600782	--  	--  	--  	
600783	鲁信创投	-1.83	13.98	-0.26	13.98	13.99	55650	407	0.00	          0.75	14.21	14.27	13.86	14.24	    25.15	7819.00	  0.50	投资管理	山东	2.88	14.05	32253	23397	  1.38	0.00	70	215	--  	22.31	          0.89	          0.05	56.90	0.00	   0.00	10528.32	18.47	0.00	0.18	--  	          0.01	--  	0.50	--  	--  	          7.44	        104.06亿	        104.06亿	 -1.78	   2306	-1	0.35	-1.62	1.01	6.88	-7.42	37.74	17.88	3.41	21.88	4	    2.26亿	          2.46	         31.66亿	         -1.94亿	19.81	41.70	1.44	-1.41	-- -- 	10	8	2	-0.21	0.21	-2.67	-1.33	-2.03	0.87	20241031	19961225	          7.44	--  	--  	90.44	48.67	          0.48	45.65	15.08	0.43	0.14	1.61	6.43	0.18	0.30	0.07	9.47	0.59	0.36	4.07	0.76	4.07	3.10	3.10	3.10	28.34	-0.11	-1.45	30646.00	          7391	10.33万	955.28	-24.16	          2.14	-964.95	176.58	0.77	0.420㈢	          6.54	          1.27	          3.81	         -0.01	         53.81	   6.38㈢	         39.49	        689.93	        526.52	0.02	281	600783	--  	--  	--  	
600784	鲁银投资	-1.08	6.40	-0.07	6.39	6.40	144969	2180	0.16	          2.55	6.40	6.48	6.30	6.47	    12.76	9250.32	  0.50	综合类	山东	2.78	6.38	81139	63830	  1.27	0.00	2	1096	--  	1.78	          1.27	          0.09	139.52	0.00	   0.00	14398.44	128.64	0.00	0.89	--  	          0.05	--  	0.96	--  	--  	          5.68	         36.36亿	         43.24亿	 -1.04	   2345	-3	-1.97	-3.32	2.07	6.14	2.57	35.60	4.74	3.89	5.09	0	    4.33亿	          3.35	         27.73亿	         -0.47亿	16.54	16.58	0.89	-1.39	KDJ死叉	8	8	3	-1.08	0.15	-2.63	-1.39	-1.23	1.59	20241030	19961225	          6.76	--  	--  	54.17	31.13	          2.44	38.03	17.37	18.30	2.70	13.45	3.41	4.20	3.68	0.81	9.31	25.75	19.28	3.02	0.30	3.04	2.64	2.54	2.48	13.46	1.11	-0.32	30030.00	         14431	9.24万	0.29	-6.74	          1.39	39.04	1.68	0.93	0.380㈢	          4.61	          1.38	          1.99	          0.16	         57.47	   8.16㈢	         25.10	         11.71	         10.24	0.88	2563	600784	--  	--  	--  	
600785	新华百货	-1.24	11.90	-0.15	11.89	11.90	82475	1047	-0.07	          3.66	11.99	12.04	11.77	12.05	    18.49	9798.53	  0.56	多业态零售	宁夏	2.24	11.88	44373	38102	  1.16	0.00	920	165	--  	-13.11	          1.02	          0.13	124.59	0.00	   0.00	11124.55	36.09	0.00	0.32	--  	          0.02	--  	1.15	--  	--  	          2.26	         26.85亿	         26.85亿	 -1.20	   2845	-3	-0.33	-2.86	-2.78	5.12	0.94	28.23	-16.08	0.09	-18.50	1	    1.31亿	          6.32	         15.54亿	         -0.34亿	25.45	19.98	1.04	-1.33	KDJ死叉	12	2	1	-0.50	-0.08	-2.32	-1.41	-1.16	1.10	20241023	19970108	          2.26	--  	--  	83.24	22.23	         -2.48	76.27	17.72	23.70	5.92	34.93	4.09	6.39	2.94	8.38	3.11	47.60	35.01	1.29	0.04	1.19	0.91	1.09	1.00	14.71	6.10	-0.99	19418.00	          6725	8.00万	-21.17	2.34	          1.21	4.40	0.56	1.66	0.480㈢	          9.85	          1.38	          6.52	          2.70	         26.70	   4.90㈢	         26.45	          2.72	          1.91	--  	9548	600785	--  	--  	--  	
600787	中储股份	-1.98	7.41	-0.15	7.41	7.42	990210	9977	0.14	          4.56	7.52	7.68	7.38	7.56	    31.42	74143.01	  0.42	仓储物流	天津	3.97	7.49	535936	454274	  1.18	0.00	3720	3825	--  	58.61	          1.40	          0.36	739.30	0.00	   0.00	123850.39	677.70	0.00	0.55	--  	          0.11	--  	0.46	--  	--  	         21.70	        160.80亿	        161.16亿	 -1.94	   4510	-4	-5.50	-8.06	-8.75	15.60	38.76	66.89	45.58	-15.99	49.09	7	    7.88亿	         12.56	         58.41亿	         -3.26亿	19.81	20.90	0.72	-7.26	-- -- 	8	8	6	-0.53	1.59	-2.38	-0.93	-3.52	0.41	20241026	19970121	         21.75	--  	--  	237.70	136.99	         10.63	37.90	106.99	42.84	22.85	58.94	33.01	8.50	11.41	13.34	35.61	473.00	459.69	5.83	-0.48	5.89	4.42	3.85	1.61	50.17	1.52	-0.31	55707.00	         14151	10.49万	12.77	-5.46	          1.18	106.11	0.34	1.70	0.180㈢	          6.30	          1.64	          2.31	          0.07	         57.63	   2.81㈢	          2.81	          1.23	          0.93	0.77	4964	600787	--  	--  	--  	
600789	鲁抗医药	-0.44	9.07	-0.04	9.07	9.08	548333	3866	0.00	          6.10	9.19	9.22	8.93	9.11	    17.61	49879.51	  1.02	化学制剂	山东	3.18	9.10	300249	248084	  1.21	0.00	729	2378	--  	-19.76	          0.89	          0.15	350.64	0.00	   0.00	49802.66	557.19	0.00	1.12	--  	          0.09	--  	1.54	--  	--  	          8.99	         81.51亿	         81.51亿	 -0.39	   3906	-1	0.11	1.79	1.91	6.08	-5.91	26.67	17.49	2.96	28.65	5	    6.85亿	          8.01	         62.10亿	         -0.36亿	20.43	33.26	1.07	0.67	MACD金叉	10	8	8	0.88	1.21	-1.98	-0.11	-1.63	1.57	20241030	19970226	          8.99	--  	--  	91.50	38.93	          1.40	55.92	42.03	36.52	7.23	34.90	9.08	13.18	8.74	0.90	16.98	46.67	36.49	3.73	-0.06	3.72	3.57	3.47	1.33	11.34	4.05	0.40	131837.00	          5193	4.71万	80.24	-1.37	          2.09	20.14	1.75	1.21	0.390㈢	          4.33	          1.89	          1.26	          0.45	         42.55	   8.91㈢	         21.82	          7.98	          7.65	2.23	6484	600789	--  	--  	--  	
600790	轻纺城	-1.90	4.14	-0.08	4.13	4.14	177629	2477	0.24	          1.21	4.22	4.25	4.12	4.22	    20.61	7406.12	  0.70	商业物业经营	浙江	3.08	4.17	102507	75122	  1.36	0.00	1681	1074	--  	9.55	          1.71	          0.07	102.55	0.00	   0.00	6278.97	16.31	0.00	0.26	--  	          0.00	--  	0.67	--  	--  	         14.66	         60.68亿	         60.68亿	 -1.85	   1977	-1	1.20	-1.20	0.98	6.97	9.52	26.22	5.08	3.24	6.97	0	    9.12亿	          1.95	         37.77亿	         -1.17亿	31.86	28.85	0.79	-1.19	多头排列	8	8	11	0.00	0.71	-2.37	-1.18	-2.59	0.49	20241031	19970228	         14.66	--  	--  	123.96	62.77	          3.48	46.55	24.12	1.58	0.77	31.43	14.80	0.02	0.53	0.21	11.42	7.17	3.75	2.76	1.22	2.74	2.26	2.21	2.02	31.21	3.22	-11.18	25513.00	         35763	14.81万	-8.40	12.03	          0.97	18.86	8.46	2.20	0.160㈢	          4.28	          0.78	          2.13	          0.22	         50.64	   3.52㈢	         47.77	         38.46	         31.46	0.05	849	600790	--  	--  	--  	
600791	京能置业	-3.56	4.87	-0.18	4.86	4.87	125475	1198	0.00	          2.77	5.08	5.11	4.83	5.05	--  	6163.67	  0.73	住宅开发	北京	5.54	4.91	84104	41371	  2.03	0.00	415	288	--  	-11.86	          0.74	          0.08	58.34	0.00	   0.00	10918.95	21.29	0.00	0.19	--  	          0.02	--  	0.32	--  	--  	          4.52	         22.03亿	         22.06亿	 -3.52	   1829	-1	1.00	-2.41	-0.41	9.19	-0.61	36.03	-1.02	1.67	0.21	6	    2.47亿	          5.07	         12.04亿	         -0.82亿	--  	--  	0.70	-2.60	-- -- 	8	8	2	0.59	1.19	-4.36	-2.77	-4.70	0.83	20241030	19970130	          4.53	--  	--  	211.06	6.86	         17.75	88.34	200.47	0.16	0.01	91.38	25.10	167.15	0.23	35.95	0.11	29.32	24.39	0.42	0.04	0.44	-0.32	-1.02	-1.00	-0.02	-41.92	-20.79	21852.00	         11318	5.51万	56.97	36.04	          3.22	-0.53	0.75	0.00	-0.230㈢	          1.51	          0.03	         -0.00	         -9.26	          3.25	 -14.89㈢	         16.80	          1.42	         -1.11	--  	338	600791	--  	--  	--  	
600792	云煤能源	0.51	3.93	0.02	3.92	3.93	283283	3486	0.26	          2.67	3.92	4.05	3.88	3.91	--  	11201.57	  1.42	焦炭加工	云南	4.35	3.95	143524	139759	  1.03	0.00	3086	1471	--  	24.13	          1.12	          0.18	137.00	0.00	   0.00	9759.87	82.36	0.00	0.84	--  	          0.06	--  	19.82	--  	--  	         10.60	         41.65亿	         43.62亿	  0.56	   2370	3	2.09	3.15	2.61	6.22	-5.08	29.70	-22.64	5.37	-14.37	6	    3.62亿	          7.83	         14.22亿	          0.22亿	--  	29.52	1.10	1.81	-- -- 	10	6	11	0.26	3.58	-0.77	1.02	-2.96	1.29	20241029	19970123	         11.10	--  	--  	104.32	33.77	          0.66	67.00	52.36	43.87	6.11	55.21	3.44	4.17	11.91	0.40	25.85	51.42	51.51	-3.10	0.05	-3.09	-3.08	-3.11	-3.19	-4.90	0.49	0.40	43834.00	          8257	3.25万	-232.52	-6.54	          1.29	88.39	0.85	1.76	-0.290㈢	          3.04	          2.33	         -0.44	          0.04	         32.37	  -9.21㈢	         -0.17	         -6.04	         -5.99	0.10	1747	600792	--  	--  	--  	
600793	宜宾纸业	10.03	16.13	1.47	16.13	--  	118201	298	0.00	          6.68	16.12	16.13	15.22	14.66	--  	18840.61	  1.91	特种纸	四川	6.21	15.94	51282	66919	  0.77	0.00	36278	0	--  	0.00	          0.26	          0.10	48.07	0.00	   0.00	18070.68	4569.38	0.00	25.29	72.28	          4.17	--  	5.41	0.31	5851.64	          1.77	         28.53亿	         28.53亿	 10.07	    522	2	9.98	18.52	19.48	24.08	23.22	80.83	35.32	23.42	38.81	7	    0.68亿	         17.37	         10.98亿	          2.60亿	--  	--  	0.79	13.19	MACD金叉	8	6	3	9.96	10.03	3.82	8.73	0.00	5.98	20241031	19970220	          1.77	--  	--  	23.94	4.50	--  	81.19	4.43	17.44	0.72	4.64	0.93	2.93	0.25	0.33	4.01	10.85	10.64	-1.40	0.02	-1.30	-1.30	-1.30	-1.46	-1.35	0.92	0.38	11961.00	          5689	9.18万	-117.94	-13.80	          6.34	31.18	2.63	0.00	-0.730㈢	          2.55	          2.27	         -0.76	          0.52	         18.81	 -28.80㈢	          1.91	        -12.89	        -11.95	0.18	1082	600793	--  	--  	--  	
600794	保税科技	-2.72	3.94	-0.11	3.94	3.95	310630	3119	0.00	          2.56	4.01	4.03	3.90	4.05	    19.50	12323.33	  0.50	仓储物流	江苏	3.21	3.97	181503	129127	  1.41	0.00	2086	3954	--  	7.03	          1.30	          0.12	122.89	0.00	   0.00	18663.90	73.50	0.00	0.39	--  	          0.03	--  	0.76	--  	--  	         12.12	         47.76亿	         47.76亿	 -2.67	   2137	-1	2.02	0.77	-4.14	5.07	5.63	34.02	-5.52	2.87	-0.51	1	    6.86亿	          4.53	         27.04亿	         -1.33亿	20.73	19.46	0.99	-0.76	KDJ金叉	8	8	3	-0.99	-0.49	-3.70	-1.98	-2.23	1.03	20241203	19970306	         12.12	--  	--  	38.70	25.78	          2.59	26.70	19.40	7.38	1.81	8.33	8.28	0.32	0.07	0.13	2.65	7.15	3.89	2.48	0.39	2.47	2.02	1.84	1.67	10.13	9.30	1.81	58244.00	         11783	4.64万	-7.73	-40.44	          1.85	5.14	6.68	3.06	0.150㈢	          2.13	          0.22	          0.84	          0.77	         66.62	   7.12㈢	         45.58	         34.68	         28.34	0.11	483	600794	--  	--  	--  	
600795	国电电力	0.64	4.73	0.03	4.73	4.74	909769	15589	-0.20	          0.51	4.70	4.75	4.69	4.70	     6.88	43029.89	  1.01	火力发电	辽宁	1.28	4.73	420724	489045	  0.86	0.00	4739	25735	--  	-39.13	          1.47	          0.04	737.36	0.00	   0.00	43721.31	161.30	0.00	0.37	--  	          0.00	--  	3.67	--  	--  	        178.36	        843.62亿	        843.62亿	  0.68	   4108	2	0.86	0.85	1.73	3.73	-3.28	-8.33	24.15	3.50	18.25	0	   79.00亿	          1.15	        373.67亿	          5.35亿	9.14	14.95	0.62	0.85	-- -- 	7	9	10	0.00	1.06	-0.21	0.64	-0.42	0.85	20241025	19970318	        178.36	--  	--  	4798.37	574.08	        734.41	72.73	652.68	2706.90	66.80	1268.35	177.02	50.21	230.91	5.79	8.91	1338.62	1140.75	173.21	66.86	173.29	144.78	91.91	46.55	304.67	370.53	-10.43	326140.00	         24223	11.46万	63.41	-2.79	          1.47	2.28	0.63	3.40	0.510㈢	          3.22	          0.05	          1.71	          2.08	         11.96	  16.01㈢	         14.78	         12.94	         10.82	3.35	38598	600795	--  	--  	--  	
600796	钱江生化	10.04	8.55	0.78	8.55	--  	190098	1264	0.00	          6.31	8.55	8.55	8.16	7.77	    43.12	16170.24	  0.43	水治理	浙江	5.02	8.51	128012	62086	  2.06	0.00	60970	0	--  	0.00	          0.38	          0.08	108.07	0.00	   0.00	25528.05	4374.61	0.00	17.14	82.49	          2.57	--  	1.86	0.32	5212.94	          3.01	         25.77亿	         74.09亿	 10.08	   1646	8	10.06	33.18	61.02	66.02	66.35	105.53	48.44	65.06	46.91	6	    1.99亿	          9.53	         17.05亿	          6.76亿	33.68	31.96	0.97	19.92	多头排列	8	6	6	10.04	10.04	5.02	9.52	0.00	4.78	20241029	19970408	          8.67	--  	--  	74.93	32.42	          2.73	53.09	25.05	9.84	29.62	18.09	9.10	1.91	11.34	0.11	14.64	13.01	9.92	1.44	0.36	1.46	1.07	1.29	1.25	7.88	0.19	0.23	25953.00	          7685	6.57万	-7.70	-2.09	          2.29	396.02	5.70	0.40	0.150㈢	          3.74	          1.69	          0.91	          0.02	         43.26	   3.97㈢	         23.75	         11.09	          8.25	0.18	3306	600796	--  	--  	--  	
600797	浙大网新	2.99	7.92	0.23	7.91	7.92	985263	15992	0.51	          9.59	7.76	8.05	7.66	7.69	--  	77549.38	  0.95	行业应用软件	浙江	5.07	7.87	484878	500385	  0.97	0.00	6400	649	--  	58.77	          1.84	          0.42	1266.57	0.00	   0.00	68513.05	632.13	0.00	0.92	--  	          0.09	--  	1.42	--  	--  	         10.28	         81.38亿	         81.38亿	  3.04	   4450	3	0.39	4.34	9.24	15.96	5.32	67.79	18.04	12.82	21.47	8	    8.88亿	         11.09	         70.36亿	          2.36亿	125.12	67.11	0.97	1.93	-- -- 	10	8	2	0.91	4.68	-0.39	2.34	-1.61	3.39	20241026	19970418	         10.28	--  	--  	58.14	32.79	          2.83	38.73	24.03	9.24	1.29	14.81	5.27	3.49	11.23	1.01	16.08	23.00	18.12	-0.69	0.15	-0.67	-0.75	-0.50	-0.76	6.17	-2.05	-3.26	91710.00	          9686	7.67万	-1090.63	-6.22	          2.48	-39.76	3.54	0.52	-0.050㈢	          3.19	          1.57	          0.60	         -0.20	         56.39	  -1.51㈢	         21.20	         -2.99	         -3.26	1.67	4881	600797	--  	--  	--  	
600798	宁波海运	-1.20	3.28	-0.04	3.28	3.29	196096	592	0.31	          1.63	3.31	3.34	3.24	3.32	--  	6458.04	  1.11	航运	浙江	3.01	3.29	108888	87208	  1.25	0.00	93	8450	--  	-31.94	          0.61	          0.04	19.42	0.00	   0.00	8530.32	58.42	0.00	0.68	--  	          0.03	--  	1.00	--  	--  	         12.07	         39.57亿	         39.57亿	 -1.16	   1658	-1	3.11	1.55	0.31	4.46	2.83	24.72	-13.91	2.83	-9.64	0	    6.66亿	          2.95	         21.84亿	         -0.48亿	--  	35.84	0.91	0.31	MACD金叉	12	2	2	-0.30	0.60	-2.41	-0.90	-1.80	1.23	20241029	19970423	         12.07	--  	--  	64.60	39.28	         11.54	21.32	10.31	24.44	24.47	6.26	5.10	0.67	4.35	0.01	11.87	16.67	15.74	0.04	-0.34	0.04	-0.08	-0.09	-0.27	12.21	3.59	-0.23	62422.00	         10666	3.50万	-107.05	-0.98	          1.01	11.01	2.37	0.90	-0.010㈢	          3.26	          0.98	          1.01	          0.30	         60.81	  -0.22㈢	          5.62	          0.23	         -0.49	--  	864	600798	--  	--  	--  	
600800	渤海化学	1.53	3.97	0.06	3.97	3.98	914615	16136	0.00	          8.24	3.91	4.04	3.85	3.91	--  	36246.06	  0.86	有机化工原料	天津	4.86	3.96	434496	480119	  0.90	0.00	4210	4690	--  	-36.59	          1.74	          0.59	640.60	0.00	   0.00	32924.65	228.74	0.00	0.69	--  	          0.10	--  	1.01	--  	--  	         11.10	         44.06亿	         44.07亿	  1.58	   4119	2	0.26	-0.25	3.12	-25.24	35.95	93.66	4.75	7.30	7.59	8	    5.58亿	         16.40	         22.14亿	          0.67亿	--  	--  	0.82	1.53	阶段放量	8	6	3	0.00	3.32	-1.53	1.28	-1.73	3.12	20241029	19931206	         11.10	--  	--  	38.38	18.60	          0.01	51.52	13.91	17.07	2.38	13.80	6.05	5.64	0.66	1.13	21.27	33.77	36.83	-5.36	-0.02	-5.36	-5.37	-5.37	-5.47	-15.36	-1.72	-0.84	39448.00	         14137	5.61万	-36.20	37.71	          2.37	-25.64	1.30	0.00	-0.480㈢	          1.67	          1.92	         -1.38	         -0.15	         48.46	 -28.89㈢	         -9.07	        -15.86	        -15.91	1.28	765	600800	--  	--  	--  	
